@date,"@dlog(con1,0,12)","@dlog(con2,0,12)","@dlog(con3,0,12)","@dlog(con5,0,12)","@dlog(con6,0,12)","@dlog(con7,0,12)","@dlog(con8,0,12)",con9,con10,con11,"@dlog(con12,0,12)","@dlog(con13,0,12)",con14,"@dlog(con15,0,12)","@dlog(con16,0,12)","@dlog(con1(-1),0,12)","@dlog(con2(-1),0,12)","@dlog(con3(-1),0,12)","@dlog(con5(-1),0,12)","@dlog(con6(-1),0,12)","@dlog(con7(-1),0,12)","@dlog(con8(-1),0,12)",con9(-1),con10(-1),con11(-1),"@dlog(con12(-1),0,12)","@dlog(con13(-1),0,12)",con14(-1),"@dlog(con15(-1),0,12)","@dlog(con16(-1),0,12)","@dlog(con1(-2),0,12)","@dlog(con2(-2),0,12)","@dlog(con3(-2),0,12)","@dlog(con5(-2),0,12)","@dlog(con6(-2),0,12)","@dlog(con7(-2),0,12)","@dlog(con8(-2),0,12)",con9(-2),con10(-2),con11(-2),"@dlog(con12(-2),0,12)","@dlog(con13(-2),0,12)",con14(-2),"@dlog(con15(-2),0,12)","@dlog(con16(-2),0,12)"
1998-09-01,0.1015237750176059,0.3121125322535416,-0.1214023906260983,,0.1286490201099717,0.1257112493003562,,12.7457,12.63102,34.37185,0.0298502461238459,-0.0028439620699014,14.2,0.1072187101005797,0.1546512493506933,0.1205525320457221,0.3898342392444896,0.0102689260519639,,0.1800984715035358,0.1201824999045353,,27.82308,30.87823,42.17998,0.0298502461238459,0.0009884545411065,30.6,0.0313500160120767,-7.109134918259485e-05,0.0994855799319776,0.0260598101798166,-0.0106036559074507,,0.1268121195643283,0.1187699124880383,,16.46411,18.30604,39.72299,0.0298502461238459,0.0061858009781605,12.2,0.0850662632920276,-0.0667893377758046
1998-10-01,0.0874035600484841,0.2657919914569948,-0.0215441450862812,,0.0960048284482155,0.1285487479530393,,22.06799,29.91545,28.20253,0.0247271330463223,-0.0063006201429738,28.3,0.041178032121385,0.022397797080802,0.1015237750176059,0.3121125322535416,-0.1214023906260983,,0.1286490201099717,0.1257112493003562,,12.7457,12.63102,34.37185,0.0298502461238459,-0.0028439620699014,14.2,0.1072187101005797,0.1546512493506933,0.1205525320457221,0.3898342392444896,0.0102689260519639,,0.1800984715035358,0.1201824999045353,,27.82308,30.87823,42.17998,0.0298502461238459,0.0009884545411065,30.6,0.0313500160120767,-7.109134918259485e-05
1998-11-01,0.0864746127022071,0.2154600378311446,0.0900412047308716,,0.2830796527844556,0.1474527816504736,,39.86496,55.38291,24.58977,0.0247271330463223,-0.0116323125075687,42.1,0.0912683248399037,0.3150238338409363,0.0874035600484841,0.2657919914569948,-0.0215441450862812,,0.0960048284482155,0.1285487479530393,,22.06799,29.91545,28.20253,0.0247271330463223,-0.0063006201429738,28.3,0.041178032121385,0.022397797080802,0.1015237750176059,0.3121125322535416,-0.1214023906260983,,0.1286490201099717,0.1257112493003562,,12.7457,12.63102,34.37185,0.0298502461238459,-0.0028439620699014,14.2,0.1072187101005797,0.1546512493506933
1998-12-01,0.0871942827506879,0.2208737406688197,0.0915326307162214,,0.2006402879791302,0.1768481936046653,,38.89296,23.75821,44.96639,0.0247271330463223,-0.0157621425462624,38.5,0.0533722373059832,-0.23388872896248,0.0864746127022071,0.2154600378311446,0.0900412047308716,,0.2830796527844556,0.1474527816504736,,39.86496,55.38291,24.58977,0.0247271330463223,-0.0116323125075687,42.1,0.0912683248399037,0.3150238338409363,0.0874035600484841,0.2657919914569948,-0.0215441450862812,,0.0960048284482155,0.1285487479530393,,22.06799,29.91545,28.20253,0.0247271330463223,-0.0063006201429738,28.3,0.041178032121385,0.022397797080802
1999-01-01,0.0985985878476514,0.2851882189296741,-0.0077751343113714,,0.1646019629871258,0.1577090711008901,,31.34104,25.28175,-26.42168,0.0241616777383235,-0.0150173427362485,33.4,0.0564992973715705,-0.202030161800641,0.0871942827506879,0.2208737406688197,0.0915326307162214,,0.2006402879791302,0.1768481936046653,,38.89296,23.75821,44.96639,0.0247271330463223,-0.0157621425462624,38.5,0.0533722373059832,-0.23388872896248,0.0864746127022071,0.2154600378311446,0.0900412047308716,,0.2830796527844556,0.1474527816504736,,39.86496,55.38291,24.58977,0.0247271330463223,-0.0116323125075687,42.1,0.0912683248399037,0.3150238338409363
1999-02-01,0.1005577123346466,0.2414312931193904,0.2214234720097288,,0.2311585472109474,0.1572042863457978,,16.45071,14.38277,8.36942,0.0241616777383235,-0.0158517491587018,17.2,0.0279528286630981,0.1257859498888382,0.0985985878476514,0.2851882189296741,-0.0077751343113714,,0.1646019629871258,0.1577090711008901,,31.34104,25.28175,-26.42168,0.0241616777383235,-0.0150173427362485,33.4,0.0564992973715705,-0.202030161800641,0.0871942827506879,0.2208737406688197,0.0915326307162214,,0.2006402879791302,0.1768481936046653,,38.89296,23.75821,44.96639,0.0247271330463223,-0.0157621425462624,38.5,0.0533722373059832,-0.23388872896248
1999-03-01,0.0896268724045699,0.0351838122038365,0.1949904125493926,,0.1426914467881355,0.1335067037484476,,18.71508,16.16301,14.16186,0.0241616777383235,-0.0116351920610888,17.5,0.13666331779309,0.20462010551641,0.1005577123346466,0.2414312931193904,0.2214234720097288,,0.2311585472109474,0.1572042863457978,,16.45071,14.38277,8.36942,0.0241616777383235,-0.0158517491587018,17.2,0.0279528286630981,0.1257859498888382,0.0985985878476514,0.2851882189296741,-0.0077751343113714,,0.1646019629871258,0.1577090711008901,,31.34104,25.28175,-26.42168,0.0241616777383235,-0.0150173427362485,33.4,0.0564992973715705,-0.202030161800641
1999-04-01,0.0819593486737311,0.4012550714186087,0.275686885256535,,0.1828843863756519,0.1739358723325006,,18.66744,1.73863,23.18212,0.0236473833355086,-0.0056755096844387,17.2,0.0454116367237329,-0.0948333932375673,0.0896268724045699,0.0351838122038365,0.1949904125493926,,0.1426914467881355,0.1335067037484476,,18.71508,16.16301,14.16186,0.0241616777383235,-0.0116351920610888,17.5,0.13666331779309,0.20462010551641,0.1005577123346466,0.2414312931193904,0.2214234720097288,,0.2311585472109474,0.1572042863457978,,16.45071,14.38277,8.36942,0.0241616777383235,-0.0158517491587018,17.2,0.0279528286630981,0.1257859498888382
1999-05-01,0.1087471180608048,0.3339223406679341,-0.0260258119287115,,0.1659058041539482,0.1695701996021377,,16.44892,15.91304,38.41271,0.0229834024768313,-0.0012310069665275,11.7,0.1153856935767985,-0.0483136274673947,0.0819593486737311,0.4012550714186087,0.275686885256535,,0.1828843863756519,0.1739358723325006,,18.66744,1.73863,23.18212,0.0236473833355086,-0.0056755096844387,17.2,0.0454116367237329,-0.0948333932375673,0.0896268724045699,0.0351838122038365,0.1949904125493926,,0.1426914467881355,0.1335067037484476,,18.71508,16.16301,14.16186,0.0241616777383235,-0.0116351920610888,17.5,0.13666331779309,0.20462010551641
1999-06-01,0.0911343534419959,0.4001155804000191,0.062866647810484,,0.1246790129374044,0.1561777623399089,,22.55099,23.78055,58.87241,0.0229744385971333,0.0047925958982597,19.6,0.1067787473775245,-0.0943006309894469,0.1087471180608048,0.3339223406679341,-0.0260258119287115,,0.1659058041539482,0.1695701996021377,,16.44892,15.91304,38.41271,0.0229834024768313,-0.0012310069665275,11.7,0.1153856935767985,-0.0483136274673947,0.0819593486737311,0.4012550714186087,0.275686885256535,,0.1828843863756519,0.1739358723325006,,18.66744,1.73863,23.18212,0.0236473833355086,-0.0056755096844387,17.2,0.0454116367237329,-0.0948333932375673
1999-07-01,0.0766609074530508,0.2256438666514437,0.1164795839855035,,0.0185226696415519,0.1608932096955628,,5.17967,6.83829,10.3297,0.0232372806218288,0.0142054374319,1.4,-0.0042181554271962,0.0908056097674299,0.0911343534419959,0.4001155804000191,0.062866647810484,,0.1246790129374044,0.1561777623399089,,22.55099,23.78055,58.87241,0.0229744385971333,0.0047925958982597,19.6,0.1067787473775245,-0.0943006309894469,0.1087471180608048,0.3339223406679341,-0.0260258119287115,,0.1659058041539482,0.1695701996021377,,16.44892,15.91304,38.41271,0.0229834024768313,-0.0012310069665275,11.7,0.1153856935767985,-0.0483136274673947
1999-08-01,0.0603587891288039,0.359448870821458,0.1257673001815149,,0.0873546433781378,0.1539661540579597,,-0.34648,9.37425,21.0495,0.0232372806218288,0.0239181707451683,1.3,0.0973733322936487,0.06336539024442,0.0766609074530508,0.2256438666514437,0.1164795839855035,,0.0185226696415519,0.1608932096955628,,5.17967,6.83829,10.3297,0.0232372806218288,0.0142054374319,1.4,-0.0042181554271962,0.0908056097674299,0.0911343534419959,0.4001155804000191,0.062866647810484,,0.1246790129374044,0.1561777623399089,,22.55099,23.78055,58.87241,0.0229744385971333,0.0047925958982597,19.6,0.1067787473775245,-0.0943006309894469
1999-09-01,0.0715087408878742,0.2981783785197418,0.1901525285770375,,0.0812832419923337,0.1466694326488093,,0.07939,13.00553,23.0452,0.0232372806218288,0.0328857803578728,0.9,0.0354646287637132,0.0360983285457789,0.0603587891288039,0.359448870821458,0.1257673001815149,,0.0873546433781378,0.1539661540579597,,-0.34648,9.37425,21.0495,0.0232372806218288,0.0239181707451683,1.3,0.0973733322936487,0.06336539024442,0.0766609074530508,0.2256438666514437,0.1164795839855035,,0.0185226696415519,0.1608932096955628,,5.17967,6.83829,10.3297,0.0232372806218288,0.0142054374319,1.4,-0.0042181554271962,0.0908056097674299
1999-10-01,0.064420992883095,0.0496722526229973,0.2139271772506159,,-0.0302700855758093,0.1454104620301102,,11.48809,23.61954,14.14835,0.0233599165946172,0.0369828461383097,17.8,0.0446109625527366,-0.0037933380015813,0.0715087408878742,0.2981783785197418,0.1901525285770375,,0.0812832419923337,0.1466694326488093,,0.07939,13.00553,23.0452,0.0232372806218288,0.0328857803578728,0.9,0.0354646287637132,0.0360983285457789,0.0603587891288039,0.359448870821458,0.1257673001815149,,0.0873546433781378,0.1539661540579597,,-0.34648,9.37425,21.0495,0.0232372806218288,0.0239181707451683,1.3,0.0973733322936487,0.06336539024442
1999-11-01,0.0614188516480602,0.0147143829248648,0.2422263290685986,,0.10488569842766,0.1367140629301424,,19.67639,34.08253,30.49336,0.0233599165946172,0.0432386877888157,21.8,0.0133851661896571,-0.1171348225743349,0.064420992883095,0.0496722526229973,0.2139271772506159,,-0.0302700855758093,0.1454104620301102,,11.48809,23.61954,14.14835,0.0233599165946172,0.0369828461383097,17.8,0.0446109625527366,-0.0037933380015813,0.0715087408878742,0.2981783785197418,0.1901525285770375,,0.0812832419923337,0.1466694326488093,,0.07939,13.00553,23.0452,0.0232372806218288,0.0328857803578728,0.9,0.0354646287637132,0.0360983285457789
1999-12-01,0.0650163451505205,0.0960008015944851,0.4799674916380603,,0.0975929351208728,0.1580126071740757,,16.29281,40.10251,-5.77898,0.0233599165946172,0.0528684075517418,17.5,0.0325254017832774,0.0039323237748534,0.0614188516480602,0.0147143829248648,0.2422263290685986,,0.10488569842766,0.1367140629301424,,19.67639,34.08253,30.49336,0.0233599165946172,0.0432386877888157,21.8,0.0133851661896571,-0.1171348225743349,0.064420992883095,0.0496722526229973,0.2139271772506159,,-0.0302700855758093,0.1454104620301102,,11.48809,23.61954,14.14835,0.0233599165946172,0.0369828461383097,17.8,0.0446109625527366,-0.0037933380015813
2000-01-01,0.0724053748463546,-0.1056208111849184,-0.1826173856098396,,0.1163237710098856,0.145814868581481,,15.01234,15.01116,-19.55419,0.0353004162314665,0.0620579014100721,16.3,0.0988793087919228,0.0022599082822409,0.0650163451505205,0.0960008015944851,0.4799674916380603,,0.0975929351208728,0.1580126071740757,,16.29281,40.10251,-5.77898,0.0233599165946172,0.0528684075517418,17.5,0.0325254017832774,0.0039323237748534,0.0614188516480602,0.0147143829248648,0.2422263290685986,,0.10488569842766,0.1367140629301424,,19.67639,34.08253,30.49336,0.0233599165946172,0.0432386877888157,21.8,0.0133851661896571,-0.1171348225743349
2000-02-01,0.086249371922535,0.1012494217227466,-0.0579545555624747,,0.1507409093221294,0.1367956557453116,,14.12434,-0.65041,-18.67332,0.0353004162314665,0.0688514509963766,15.2,0.1014723867279689,-0.3034791939617913,0.0724053748463546,-0.1056208111849184,-0.1826173856098396,,0.1163237710098856,0.145814868581481,,15.01234,15.01116,-19.55419,0.0353004162314665,0.0620579014100721,16.3,0.0988793087919228,0.0022599082822409,0.0650163451505205,0.0960008015944851,0.4799674916380603,,0.0975929351208728,0.1580126071740757,,16.29281,40.10251,-5.77898,0.0233599165946172,0.0528684075517418,17.5,0.0325254017832774,0.0039323237748534
2000-03-01,0.0783001812618655,0.1353780614653672,0.1904982172311999,,0.136049254007295,0.1428020599209984,,38.94447,27.15687,0.32627,0.0353004162314665,0.0758583040611586,37.4,-0.0223174457055312,-0.0584328107737368,0.086249371922535,0.1012494217227466,-0.0579545555624747,,0.1507409093221294,0.1367956557453116,,14.12434,-0.65041,-18.67332,0.0353004162314665,0.0688514509963766,15.2,0.1014723867279689,-0.3034791939617913,0.0724053748463546,-0.1056208111849184,-0.1826173856098396,,0.1163237710098856,0.145814868581481,,15.01234,15.01116,-19.55419,0.0353004162314665,0.0620579014100721,16.3,0.0988793087919228,0.0022599082822409
2000-04-01,0.0921363101213366,0.1529825268308648,0.0640584517988571,,-0.0475755625991522,0.0954839633619313,,26.32926,25.37565,23.09552,0.035072578677413,0.0714973830921685,24.5,-0.0024563179424061,0.27145758990107,0.0783001812618655,0.1353780614653672,0.1904982172311999,,0.136049254007295,0.1428020599209984,,38.94447,27.15687,0.32627,0.0353004162314665,0.0758583040611586,37.4,-0.0223174457055312,-0.0584328107737368,0.086249371922535,0.1012494217227466,-0.0579545555624747,,0.1507409093221294,0.1367956557453116,,14.12434,-0.65041,-18.67332,0.0353004162314665,0.0688514509963766,15.2,0.1014723867279689,-0.3034791939617913
2000-05-01,0.0629873456907352,0.2272300495263088,0.3021037422103383,,0.1237231564577285,0.0949451214102747,,34.79988,33.36257,21.55649,0.0358171173516694,0.0729104793512993,30.2,0.0513307989823905,0.2998070275106288,0.0921363101213366,0.1529825268308648,0.0640584517988571,,-0.0475755625991522,0.0954839633619313,,26.32926,25.37565,23.09552,0.035072578677413,0.0714973830921685,24.5,-0.0024563179424061,0.27145758990107,0.0783001812618655,0.1353780614653672,0.1904982172311999,,0.136049254007295,0.1428020599209984,,38.94447,27.15687,0.32627,0.0353004162314665,0.0758583040611586,37.4,-0.0223174457055312,-0.0584328107737368
2000-06-01,0.047606031874765,-0.0119192842219817,0.3262531868960287,,0.1270745184824093,0.0946666144077079,,29.40007,33.2131,24.11457,0.0360571512608896,0.0753069062759959,25.6,-0.0092295571769023,0.0493638574904835,0.0629873456907352,0.2272300495263088,0.3021037422103383,,0.1237231564577285,0.0949451214102747,,34.79988,33.36257,21.55649,0.0358171173516694,0.0729104793512993,30.2,0.0513307989823905,0.2998070275106288,0.0921363101213366,0.1529825268308648,0.0640584517988571,,-0.0475755625991522,0.0954839633619313,,26.32926,25.37565,23.09552,0.035072578677413,0.0714973830921685,24.5,-0.0024563179424061,0.27145758990107
2000-07-01,0.0543063897183468,0.1503644483459805,0.292585561622884,,0.1036053746526697,0.0908176351622262,,42.11679,37.6962,34.37036,0.0359126334277126,0.0701918580938976,38.9,0.0606876138693524,-0.1832231911482748,0.047606031874765,-0.0119192842219817,0.3262531868960287,,0.1270745184824093,0.0946666144077079,,29.40007,33.2131,24.11457,0.0360571512608896,0.0753069062759959,25.6,-0.0092295571769023,0.0493638574904835,0.0629873456907352,0.2272300495263088,0.3021037422103383,,0.1237231564577285,0.0949451214102747,,34.79988,33.36257,21.55649,0.0358171173516694,0.0729104793512993,30.2,0.0513307989823905,0.2998070275106288
2000-08-01,0.0522161781030394,0.1110096615042106,0.1177942827953924,,0.1280763807809188,0.0939215177182912,,-1.92826,-4.60329,40.02103,0.0359126334277126,0.0642143872043048,-0.6999999999999998,0.0207565494050916,-0.230204894309387,0.0543063897183468,0.1503644483459805,0.292585561622884,,0.1036053746526697,0.0908176351622262,,42.11679,37.6962,34.37036,0.0359126334277126,0.0701918580938976,38.9,0.0606876138693524,-0.1832231911482748,0.047606031874765,-0.0119192842219817,0.3262531868960287,,0.1270745184824093,0.0946666144077079,,29.40007,33.2131,24.11457,0.0360571512608896,0.0753069062759959,25.6,-0.0092295571769023,0.0493638574904835
2000-09-01,0.0538478332978273,-0.2094811621780454,0.1528294134710091,,0.1124492587737346,0.0994795900320406,,6.70579,25.18798,30.68334,0.0359126334277126,0.0715456250432602,5.9,0.0065290045482315,0.0521954201985259,0.0522161781030394,0.1110096615042106,0.1177942827953924,,0.1280763807809188,0.0939215177182912,,-1.92826,-4.60329,40.02103,0.0359126334277126,0.0642143872043048,-0.6999999999999998,0.0207565494050916,-0.230204894309387,0.0543063897183468,0.1503644483459805,0.292585561622884,,0.1036053746526697,0.0908176351622262,,42.11679,37.6962,34.37036,0.0359126334277126,0.0701918580938976,38.9,0.0606876138693524,-0.1832231911482748
2000-10-01,0.0319454897913811,-0.0041044963533014,0.2208372545953931,,0.1405505225575805,0.0927094188672556,,0.3471699999999999,6.96329,-0.37306,0.0359083076474853,0.0753185611395457,4.7,0.0012841833499575,-0.2814695672323486,0.0538478332978273,-0.2094811621780454,0.1528294134710091,,0.1124492587737346,0.0994795900320406,,6.70579,25.18798,30.68334,0.0359126334277126,0.0715456250432602,5.9,0.0065290045482315,0.0521954201985259,0.0522161781030394,0.1110096615042106,0.1177942827953924,,0.1280763807809188,0.0939215177182912,,-1.92826,-4.60329,40.02103,0.0359126334277126,0.0642143872043048,-0.6999999999999998,0.0207565494050916,-0.230204894309387
2000-11-01,0.0481881808747024,-0.0096693551488176,0.1692894360649841,,0.0979782601732743,0.0895680507302305,,7.13688,13.02903,-11.39767,0.0359083076474853,0.0710808355066374,9.4,0.07138016806595,-0.0119613951842696,0.0319454897913811,-0.0041044963533014,0.2208372545953931,,0.1405505225575805,0.0927094188672556,,0.3471699999999999,6.96329,-0.37306,0.0359083076474853,0.0753185611395457,4.7,0.0012841833499575,-0.2814695672323486,0.0538478332978273,-0.2094811621780454,0.1528294134710091,,0.1124492587737346,0.0994795900320406,,6.70579,25.18798,30.68334,0.0359126334277126,0.0715456250432602,5.9,0.0065290045482315,0.0521954201985259
2000-12-01,0.0467377076377486,0.0133659831124504,0.038465789846267,,0.0432166735397672,0.0808884197978709,,32.63139,26.84024,-20.93659,0.0431827815141421,0.0593114735090045,31.6,0.0544316410650322,0.2088837089268289,0.0481881808747024,-0.0096693551488176,0.1692894360649841,,0.0979782601732743,0.0895680507302305,,7.13688,13.02903,-11.39767,0.0359083076474853,0.0710808355066374,9.4,0.07138016806595,-0.0119613951842696,0.0319454897913811,-0.0041044963533014,0.2208372545953931,,0.1405505225575805,0.0927094188672556,,0.3471699999999999,6.96329,-0.37306,0.0359083076474853,0.0753185611395457,4.7,0.0012841833499575,-0.2814695672323486
2001-01-01,0.0364971401811953,-0.0042360905396083,0.5054162762601191,0.0377625989537504,0.1513385660100148,0.0836875804373393,,17.79271,24.05949,-16.78495,0.0372150642263173,0.0415503717620415,18.1,-0.0227291863510537,-0.1312932181464079,0.0467377076377486,0.0133659831124504,0.038465789846267,,0.0432166735397672,0.0808884197978709,,32.63139,26.84024,-20.93659,0.0431827815141421,0.0593114735090045,31.6,0.0544316410650322,0.2088837089268289,0.0481881808747024,-0.0096693551488176,0.1692894360649841,,0.0979782601732743,0.0895680507302305,,7.13688,13.02903,-11.39767,0.0359083076474853,0.0710808355066374,9.4,0.07138016806595,-0.0119613951842696
2001-02-01,0.0121883369653978,0.0171436657507335,0.3301449400959697,0.040454954692314,0.0218376268595399,0.0817804608976979,,9.96841,17.73839,-1.54087,0.0372150642263173,0.0367212909200809,9.3,-0.0370003808047281,-0.0101637708612312,0.0364971401811953,-0.0042360905396083,0.5054162762601191,0.0377625989537504,0.1513385660100148,0.0836875804373393,,17.79271,24.05949,-16.78495,0.0372150642263173,0.0415503717620415,18.1,-0.0227291863510537,-0.1312932181464079,0.0467377076377486,0.0133659831124504,0.038465789846267,,0.0432166735397672,0.0808884197978709,,32.63139,26.84024,-20.93659,0.0431827815141421,0.0593114735090045,31.6,0.0544316410650322,0.2088837089268289
2001-03-01,0.0244674455563851,0.0795745840142156,0.3746331267148051,0.0449950932008809,9.273557923350495e-05,0.0822231517555849,,22.99191,19.00601,33.55439,0.0372150642263173,0.0279945156307412,21.5,0.0493634325313943,-0.0162174701085566,0.0121883369653978,0.0171436657507335,0.3301449400959697,0.040454954692314,0.0218376268595399,0.0817804608976979,,9.96841,17.73839,-1.54087,0.0372150642263173,0.0367212909200809,9.3,-0.0370003808047281,-0.0101637708612312,0.0364971401811953,-0.0042360905396083,0.5054162762601191,0.0377625989537504,0.1513385660100148,0.0836875804373393,,17.79271,24.05949,-16.78495,0.0372150642263173,0.0415503717620415,18.1,-0.0227291863510537,-0.1312932181464079
2001-04-01,-0.0039331078138458,0.0258910903833271,0.1158722523303179,0.0348429366885811,0.1858692342761694,0.0809591962301103,,20.62441,6.8854,48.99922,0.0481652586408563,0.0231152077025695,17.9,0.0258031620083452,-0.3682259385258688,0.0244674455563851,0.0795745840142156,0.3746331267148051,0.0449950932008809,9.273557923350495e-05,0.0822231517555849,,22.99191,19.00601,33.55439,0.0372150642263173,0.0279945156307412,21.5,0.0493634325313943,-0.0162174701085566,0.0121883369653978,0.0171436657507335,0.3301449400959697,0.040454954692314,0.0218376268595399,0.0817804608976979,,9.96841,17.73839,-1.54087,0.0372150642263173,0.0367212909200809,9.3,-0.0370003808047281,-0.0101637708612312
2001-05-01,0.0055558958328711,-0.1548191868152244,0.2202977724115698,0.0366134954321015,0.1330364152092187,0.0805960195451662,,25.09711,18.6657,40.0163,0.0474207199665999,0.0216378775991508,21.3,-0.0502607352346009,-0.2688998180644572,-0.0039331078138458,0.0258910903833271,0.1158722523303179,0.0348429366885811,0.1858692342761694,0.0809591962301103,,20.62441,6.8854,48.99922,0.0481652586408563,0.0231152077025695,17.9,0.0258031620083452,-0.3682259385258688,0.0244674455563851,0.0795745840142156,0.3746331267148051,0.0449950932008809,9.273557923350495e-05,0.0822231517555849,,22.99191,19.00601,33.55439,0.0372150642263173,0.0279945156307412,21.5,0.0493634325313943,-0.0162174701085566
2001-06-01,0.0396875942015855,-0.0299339840125973,0.3264916050641986,0.0411626519924652,0.0781432111240736,0.0806519976455737,,12.2946,31.54713,9.27918,0.0467950594093053,0.0145608476408112,8.0,0.0326306391614101,-0.0103904936140111,0.0055558958328711,-0.1548191868152244,0.2202977724115698,0.0366134954321015,0.1330364152092187,0.0805960195451662,,25.09711,18.6657,40.0163,0.0474207199665999,0.0216378775991508,21.3,-0.0502607352346009,-0.2688998180644572,-0.0039331078138458,0.0258910903833271,0.1158722523303179,0.0348429366885811,0.1858692342761694,0.0809591962301103,,20.62441,6.8854,48.99922,0.0481652586408563,0.0231152077025695,17.9,0.0258031620083452,-0.3682259385258688
2001-07-01,0.0294340714144603,-0.2191576326754809,0.0048619892489547,0.007330515416255,0.1208920964253952,0.0693602054070989,,12.85203,31.88219,14.32883,0.0513761129920373,0.008802733093538,8.0,0.0215229905776466,0.1176095345529608,0.0396875942015855,-0.0299339840125973,0.3264916050641986,0.0411626519924652,0.0781432111240736,0.0806519976455737,,12.2946,31.54713,9.27918,0.0467950594093053,0.0145608476408112,8.0,0.0326306391614101,-0.0103904936140111,0.0055558958328711,-0.1548191868152244,0.2202977724115698,0.0366134954321015,0.1330364152092187,0.0805960195451662,,25.09711,18.6657,40.0163,0.0474207199665999,0.0216378775991508,21.3,-0.0502607352346009,-0.2688998180644572
2001-08-01,0.0310025429659335,-0.1409882298390883,0.1738277856609933,0.0102215540715375,0.0734842928238563,0.0618783550529586,,16.31412,26.32822,1.77055,0.0513761129920373,0.0020334636042633,17.4,-0.0027802779506416,0.1607863198250507,0.0294340714144603,-0.2191576326754809,0.0048619892489547,0.007330515416255,0.1208920964253952,0.0693602054070989,,12.85203,31.88219,14.32883,0.0513761129920373,0.008802733093538,8.0,0.0215229905776466,0.1176095345529608,0.0396875942015855,-0.0299339840125973,0.3264916050641986,0.0411626519924652,0.0781432111240736,0.0806519976455737,,12.2946,31.54713,9.27918,0.0467950594093053,0.0145608476408112,8.0,0.0326306391614101,-0.0103904936140111
2001-09-01,0.0293612050177554,0.0318224921403409,0.1521311296987697,0.0153980801111215,0.0183358098627941,0.0598838758027149,,6.36123,30.63796,3.86347,0.0513761129920373,-0.0069396990133077,6.8,0.0111985967520142,0.1047508462555297,0.0310025429659335,-0.1409882298390883,0.1738277856609933,0.0102215540715375,0.0734842928238563,0.0618783550529586,,16.31412,26.32822,1.77055,0.0513761129920373,0.0020334636042633,17.4,-0.0027802779506416,0.1607863198250507,0.0294340714144603,-0.2191576326754809,0.0048619892489547,0.007330515416255,0.1208920964253952,0.0693602054070989,,12.85203,31.88219,14.32883,0.0513761129920373,0.008802733093538,8.0,0.0215229905776466,0.1176095345529608
2001-10-01,0.0407184929288337,0.0401888209467884,-0.0385616491083773,0.0257730777394789,0.2172994861660395,0.0621564099600195,,1.36812,27.39189,9.54772,0.0512578027994763,-0.0225156972517677,5.5,0.0692261966138705,0.274405667881659,0.0293612050177554,0.0318224921403409,0.1521311296987697,0.0153980801111215,0.0183358098627941,0.0598838758027149,,6.36123,30.63796,3.86347,0.0513761129920373,-0.0069396990133077,6.8,0.0111985967520142,0.1047508462555297,0.0310025429659335,-0.1409882298390883,0.1738277856609933,0.0102215540715375,0.0734842928238563,0.0618783550529586,,16.31412,26.32822,1.77055,0.0513761129920373,0.0020334636042633,17.4,-0.0027802779506416,0.1607863198250507
