@date,"@dlog(inv1,0,12)","@dlog(inv2,0,12)","@dlog(inv3,0,12)","@dlog(inv4,0,12)","@dlog(inv5,0,12)","@dlog(inv6,0,12)","@dlog(inv7,0,12)","@dlog(inv8,0,12)",inv9,"@dlog(inv1(-1),0,12)","@dlog(inv2(-1),0,12)","@dlog(inv3(-1),0,12)","@dlog(inv4(-1),0,12)","@dlog(inv5(-1),0,12)","@dlog(inv6(-1),0,12)","@dlog(inv7(-1),0,12)","@dlog(inv8(-1),0,12)",inv9(-1),"@dlog(inv1(-2),0,12)","@dlog(inv2(-2),0,12)","@dlog(inv3(-2),0,12)","@dlog(inv4(-2),0,12)","@dlog(inv5(-2),0,12)","@dlog(inv6(-2),0,12)","@dlog(inv7(-2),0,12)","@dlog(inv8(-2),0,12)",inv9(-2)
2009-08-01,-0.1400734306993776,-0.3546726507899738,-0.1579249566840852,-0.1474552268874136,-0.020374903882157,0.0844671586582652,-0.1485961697302951,0.213830834702323,3.89,-0.246925155040036,-0.4940570500368366,-0.2166993376560855,-0.27659826415168,-0.0242831853931821,-0.0052942612556758,0.3471678339578136,-0.1276694878174389,4.09,-0.2587866230869231,-0.481448061910168,-0.2224163553263114,-0.2786326683228752,-0.0276161313280871,0.6639840255703255,0.6275258866948867,0.6852746179368996,4.33
2009-09-01,-0.1199035199801565,-0.250972974472349,-0.1653381316024082,-0.198940210641334,-0.0172124472509835,-0.13568276869049,-0.0711498869888593,-0.1567091324974701,3.87,-0.1400734306993776,-0.3546726507899738,-0.1579249566840852,-0.1474552268874136,-0.020374903882157,0.0844671586582652,-0.1485961697302951,0.213830834702323,3.89,-0.246925155040036,-0.4940570500368366,-0.2166993376560855,-0.27659826415168,-0.0242831853931821,-0.0052942612556758,0.3471678339578136,-0.1276694878174389,4.09
2009-10-01,-0.0840501820737511,-0.1550704715717206,-0.0586660576288844,-0.1527216735526719,-0.0080002801563141,-0.4258973975887095,-0.0605022080918047,-0.5408566004083645,3.8,-0.1199035199801565,-0.250972974472349,-0.1653381316024082,-0.198940210641334,-0.0172124472509835,-0.13568276869049,-0.0711498869888593,-0.1567091324974701,3.87,-0.1400734306993776,-0.3546726507899738,-0.1579249566840852,-0.1474552268874136,-0.020374903882157,0.0844671586582652,-0.1485961697302951,0.213830834702323,3.89
2009-11-01,-0.0597464579408351,0.0483260062911607,-0.011400558203281,-0.1269570695496025,-8.4145058034224e-05,-0.3949154304493873,-0.4326827314037267,-0.3770440444594562,3.84,-0.0840501820737511,-0.1550704715717206,-0.0586660576288844,-0.1527216735526719,-0.0080002801563141,-0.4258973975887095,-0.0605022080918047,-0.5408566004083645,3.8,-0.1199035199801565,-0.250972974472349,-0.1653381316024082,-0.198940210641334,-0.0172124472509835,-0.13568276869049,-0.0711498869888593,-0.1567091324974701,3.87
2009-12-01,-0.013855891181949,0.1302876683472522,-0.0749664327964758,-0.0933896183245277,0.0085066190781946,0.061139922168607,-0.0571314425647582,0.0838920477624931,3.87,-0.0597464579408351,0.0483260062911607,-0.011400558203281,-0.1269570695496025,-8.4145058034224e-05,-0.3949154304493873,-0.4326827314037267,-0.3770440444594562,3.84,-0.0840501820737511,-0.1550704715717206,-0.0586660576288844,-0.1527216735526719,-0.0080002801563141,-0.4258973975887095,-0.0605022080918047,-0.5408566004083645,3.8
2010-01-01,-0.0206774149443731,-0.0471866082603966,0.1097836756673658,-0.0473450881460539,0.010432241639096,-0.7980375241608648,-0.623790356470602,-0.9000688319587749,4.1,-0.013855891181949,0.1302876683472522,-0.0749664327964758,-0.0933896183245277,0.0085066190781946,0.061139922168607,-0.0571314425647582,0.0838920477624931,3.87,-0.0597464579408351,0.0483260062911607,-0.011400558203281,-0.1269570695496025,-8.4145058034224e-05,-0.3949154304493873,-0.4326827314037267,-0.3770440444594562,3.84
2010-02-01,0.0306568532633546,0.1999458926803114,0.150287333305795,-0.0382987983437521,0.0108883984486753,-0.8577156456068468,-0.4709356269076181,-1.0764612734009589,4.11,-0.0206774149443731,-0.0471866082603966,0.1097836756673658,-0.0473450881460539,0.010432241639096,-0.7980375241608648,-0.623790356470602,-0.9000688319587749,4.1,-0.013855891181949,0.1302876683472522,-0.0749664327964758,-0.0933896183245277,0.0085066190781946,0.061139922168607,-0.0571314425647582,0.0838920477624931,3.87
2010-03-01,0.0925264277033841,0.2623778959671607,0.0660792497730611,-0.0037354279656938,0.0252378867658666,-0.6024208341080275,-0.1194176178024299,-0.921497658854232,3.99,0.0306568532633546,0.1999458926803114,0.150287333305795,-0.0382987983437521,0.0108883984486753,-0.8577156456068468,-0.4709356269076181,-1.0764612734009589,4.11,-0.0206774149443731,-0.0471866082603966,0.1097836756673658,-0.0473450881460539,0.010432241639096,-0.7980375241608648,-0.623790356470602,-0.9000688319587749,4.1
2010-04-01,0.0691942168520238,0.2727722593831512,-0.0024410952873115,-0.0695191610863892,0.0016352562015402,-0.3351640330406926,0.0743045933117443,-0.5873073674370097,4.16,0.0925264277033841,0.2623778959671607,0.0660792497730611,-0.0037354279656938,0.0252378867658666,-0.6024208341080275,-0.1194176178024299,-0.921497658854232,3.99,0.0306568532633546,0.1999458926803114,0.150287333305795,-0.0382987983437521,0.0108883984486753,-0.8577156456068468,-0.4709356269076181,-1.0764612734009589,4.11
2010-05-01,0.1568732547042151,0.3288559112259452,0.0328550039979234,-0.0060880889453001,0.0182009359285721,0.0037525569146747,0.2359288729638109,-0.1115295833030671,3.68,0.0691942168520238,0.2727722593831512,-0.0024410952873115,-0.0695191610863892,0.0016352562015402,-0.3351640330406926,0.0743045933117443,-0.5873073674370097,4.16,0.0925264277033841,0.2623778959671607,0.0660792497730611,-0.0037354279656938,0.0252378867658666,-0.6024208341080275,-0.1194176178024299,-0.921497658854232,3.99
2010-06-01,0.1229345609674901,0.1935789372141485,0.0262327955164884,0.0110082281604242,0.025941536583824,-0.2525651442461711,-0.5055128182269026,-0.1331953214213879,3.7,0.1568732547042151,0.3288559112259452,0.0328550039979234,-0.0060880889453001,0.0182009359285721,0.0037525569146747,0.2359288729638109,-0.1115295833030671,3.68,0.0691942168520238,0.2727722593831512,-0.0024410952873115,-0.0695191610863892,0.0016352562015402,-0.3351640330406926,0.0743045933117443,-0.5873073674370097,4.16
2010-07-01,0.088428340597936,-0.0790955836393632,-0.0219396084340139,-0.0215535284472121,0.0062192459696239,-0.8199727023050708,-0.338019948591345,-1.1365691558037554,3.62,0.1229345609674901,0.1935789372141485,0.0262327955164884,0.0110082281604242,0.025941536583824,-0.2525651442461711,-0.5055128182269026,-0.1331953214213879,3.7,0.1568732547042151,0.3288559112259452,0.0328550039979234,-0.0060880889453001,0.0182009359285721,0.0037525569146747,0.2359288729638109,-0.1115295833030671,3.68
2010-08-01,0.0369562323411702,-0.0794630815161703,-0.1445666132909346,-0.0973970763488267,0.0058793936836183,-0.3526294565507939,-0.3845640863903927,-0.3382033557488064,3.44,0.088428340597936,-0.0790955836393632,-0.0219396084340139,-0.0215535284472121,0.0062192459696239,-0.8199727023050708,-0.338019948591345,-1.1365691558037554,3.62,0.1229345609674901,0.1935789372141485,0.0262327955164884,0.0110082281604242,0.025941536583824,-0.2525651442461711,-0.5055128182269026,-0.1331953214213879,3.7
2010-09-01,0.0216419831337235,-0.0142825565231223,-0.0243053368886121,-0.0490173028458968,0.0052682135898969,-0.1772186714382559,-0.307698204949979,-0.1364688080735376,3.5,0.0369562323411702,-0.0794630815161703,-0.1445666132909346,-0.0973970763488267,0.0058793936836183,-0.3526294565507939,-0.3845640863903927,-0.3382033557488064,3.44,0.088428340597936,-0.0790955836393632,-0.0219396084340139,-0.0215535284472121,0.0062192459696239,-0.8199727023050708,-0.338019948591345,-1.1365691558037554,3.62
2010-10-01,0.0624622828538612,-0.1067348734587714,-0.0098454075074307,-0.0369383195035704,0.0088749443940487,-0.037957159543609,0.2497467289689474,-0.1803131233019534,3.34,0.0216419831337235,-0.0142825565231223,-0.0243053368886121,-0.0490173028458968,0.0052682135898969,-0.1772186714382559,-0.307698204949979,-0.1364688080735376,3.5,0.0369562323411702,-0.0794630815161703,-0.1445666132909346,-0.0973970763488267,0.0058793936836183,-0.3526294565507939,-0.3845640863903927,-0.3382033557488064,3.44
2010-11-01,0.073730345836017,0.0790465838119604,-0.0195068803623978,-0.005629673558178,0.0088972029384972,-0.1609343934975466,-0.334347384449277,-0.0902286903197424,3.73,0.0624622828538612,-0.1067348734587714,-0.0098454075074307,-0.0369383195035704,0.0088749443940487,-0.037957159543609,0.2497467289689474,-0.1803131233019534,3.34,0.0216419831337235,-0.0142825565231223,-0.0243053368886121,-0.0490173028458968,0.0052682135898969,-0.1772186714382559,-0.307698204949979,-0.1364688080735376,3.5
2010-12-01,0.0503619929903713,-0.0097823573667419,0.0046349891770853,-0.0290561922575776,0.0020653080622023,-0.9550605083015496,-0.1150173588546046,-1.2240838813899533,4.07,0.073730345836017,0.0790465838119604,-0.0195068803623978,-0.005629673558178,0.0088972029384972,-0.1609343934975466,-0.334347384449277,-0.0902286903197424,3.73,0.0624622828538612,-0.1067348734587714,-0.0098454075074307,-0.0369383195035704,0.0088749443940487,-0.037957159543609,0.2497467289689474,-0.1803131233019534,3.34
2011-01-01,0.1202311998300782,-0.0169077645243245,0.0046983653209364,0.0073654415834241,0.0086686416086099,-0.255484782443121,-0.3234812140716858,-0.212275962249171,3.94,0.0503619929903713,-0.0097823573667419,0.0046349891770853,-0.0290561922575776,0.0020653080622023,-0.9550605083015496,-0.1150173588546046,-1.2240838813899533,4.07,0.073730345836017,0.0790465838119604,-0.0195068803623978,-0.005629673558178,0.0088972029384972,-0.1609343934975466,-0.334347384449277,-0.0902286903197424,3.73
2011-02-01,0.0676064095487234,-0.0290368912900707,0.0022529565630478,0.0231685089808033,0.0093841977930715,-0.6149011506350454,-0.856848061149524,-0.4631936742078011,4.48,0.1202311998300782,-0.0169077645243245,0.0046983653209364,0.0073654415834241,0.0086686416086099,-0.255484782443121,-0.3234812140716858,-0.212275962249171,3.94,0.0503619929903713,-0.0097823573667419,0.0046349891770853,-0.0290561922575776,0.0020653080622023,-0.9550605083015496,-0.1150173588546046,-1.2240838813899533,4.07
2011-03-01,0.0311481657212002,-0.1143215444407648,0.0199556026674434,-0.0213129487744323,0.0036118904546684,-0.8521720695767723,-1.0933638057442252,-0.661328099513284,4.49,0.0676064095487234,-0.0290368912900707,0.0022529565630478,0.0231685089808033,0.0093841977930715,-0.6149011506350454,-0.856848061149524,-0.4631936742078011,4.48,0.1202311998300782,-0.0169077645243245,0.0046983653209364,0.0073654415834241,0.0086686416086099,-0.255484782443121,-0.3234812140716858,-0.212275962249171,3.94
2011-04-01,0.0384364415868834,-0.1654877832726438,0.0485562591349175,0.0486938558044922,0.0223841600403638,-0.7806344797521483,-0.9868824208535808,-0.6330168989445948,4.66,0.0311481657212002,-0.1143215444407648,0.0199556026674434,-0.0213129487744323,0.0036118904546684,-0.8521720695767723,-1.0933638057442252,-0.661328099513284,4.49,0.0676064095487234,-0.0290368912900707,0.0022529565630478,0.0231685089808033,0.0093841977930715,-0.6149011506350454,-0.856848061149524,-0.4631936742078011,4.48
2011-05-01,-0.013552575392369,-0.1493804411737258,0.0153519921941152,0.0019743148139239,0.0088223528189441,-0.4257278619165116,-0.828159444369394,-0.2472581485363356,4.37,0.0384364415868834,-0.1654877832726438,0.0485562591349175,0.0486938558044922,0.0223841600403638,-0.7806344797521483,-0.9868824208535808,-0.6330168989445948,4.66,0.0311481657212002,-0.1143215444407648,0.0199556026674434,-0.0213129487744323,0.0036118904546684,-0.8521720695767723,-1.0933638057442252,-0.661328099513284,4.49
2011-06-01,0.0039085194521542,-0.1440625566003088,0.033700519557839,-0.0156945632779068,-0.0052751921403677,-0.831054488961234,-0.7043227552688388,-0.885322389832476,4.37,-0.013552575392369,-0.1493804411737258,0.0153519921941152,0.0019743148139239,0.0088223528189441,-0.4257278619165116,-0.828159444369394,-0.2472581485363356,4.37,0.0384364415868834,-0.1654877832726438,0.0485562591349175,0.0486938558044922,0.0223841600403638,-0.7806344797521483,-0.9868824208535808,-0.6330168989445948,4.66
2011-07-01,0.0510026031778485,-0.0220992469535836,0.0424697120357153,0.0144736595361383,0.0141383497937299,-0.5834128652301728,-0.9455738647165024,-0.3242038618983809,4.59,0.0039085194521542,-0.1440625566003088,0.033700519557839,-0.0156945632779068,-0.0052751921403677,-0.831054488961234,-0.7043227552688388,-0.885322389832476,4.37,-0.013552575392369,-0.1493804411737258,0.0153519921941152,0.0019743148139239,0.0088223528189441,-0.4257278619165116,-0.828159444369394,-0.2472581485363356,4.37
2011-08-01,0.0138419716364746,0.1009723707439373,0.0540193511778941,0.0230531846072379,0.0117998506343495,-0.71223078638595,-0.646068757979938,-0.7428869095245537,4.21,0.0510026031778485,-0.0220992469535836,0.0424697120357153,0.0144736595361383,0.0141383497937299,-0.5834128652301728,-0.9455738647165024,-0.3242038618983809,4.59,0.0039085194521542,-0.1440625566003088,0.033700519557839,-0.0156945632779068,-0.0052751921403677,-0.831054488961234,-0.7043227552688388,-0.885322389832476,4.37
2011-09-01,0.0137796897547124,0.0678894098642022,0.0748639263661203,0.038806319888148,0.0153280016316355,-0.5639598517736051,-0.5615814076235334,-0.5646409065873872,4.04,0.0138419716364746,0.1009723707439373,0.0540193511778941,0.0230531846072379,0.0117998506343495,-0.71223078638595,-0.646068757979938,-0.7428869095245537,4.21,0.0510026031778485,-0.0220992469535836,0.0424697120357153,0.0144736595361383,0.0141383497937299,-0.5834128652301728,-0.9455738647165024,-0.3242038618983809,4.59
2011-10-01,-0.0022411838906135,-0.0094390814181561,0.0134636685303766,-0.011849892343525,0.0058417671766699,-1.274481588975311,-0.9468509525667343,-1.5452733808742547,4.09,0.0137796897547124,0.0678894098642022,0.0748639263661203,0.038806319888148,0.0153280016316355,-0.5639598517736051,-0.5615814076235334,-0.5646409065873872,4.04,0.0138419716364746,0.1009723707439373,0.0540193511778941,0.0230531846072379,0.0117998506343495,-0.71223078638595,-0.646068757979938,-0.7428869095245537,4.21
2011-11-01,-0.0126367701226479,-0.1586673208765212,-0.0146646992524299,-0.0684008120193029,0.0021396942492879,-0.5182870608186629,-1.076702349501879,-0.3748327556060093,4.41,-0.0022411838906135,-0.0094390814181561,0.0134636685303766,-0.011849892343525,0.0058417671766699,-1.274481588975311,-0.9468509525667343,-1.5452733808742547,4.09,0.0137796897547124,0.0678894098642022,0.0748639263661203,0.038806319888148,0.0153280016316355,-0.5639598517736051,-0.5615814076235334,-0.5646409065873872,4.04
2011-12-01,-0.0388882544426945,-0.1563714998303567,-0.0299332885824776,-0.0263015575478569,0.0062920925791409,-1.1670966248816175,-1.2587393555820299,-1.1206287513842987,4.11,-0.0126367701226479,-0.1586673208765212,-0.0146646992524299,-0.0684008120193029,0.0021396942492879,-0.5182870608186629,-1.076702349501879,-0.3748327556060093,4.41,-0.0022411838906135,-0.0094390814181561,0.0134636685303766,-0.011849892343525,0.0058417671766699,-1.274481588975311,-0.9468509525667343,-1.5452733808742547,4.09
2012-01-01,-0.0779177405524951,-0.2115180800838505,-0.0612905345404382,-0.0724703955066585,0.0032919160921789,-1.1332224942360885,-1.0883150485037305,-1.1612155956128039,3.92,-0.0388882544426945,-0.1563714998303567,-0.0299332885824776,-0.0263015575478569,0.0062920925791409,-1.1670966248816175,-1.2587393555820299,-1.1206287513842987,4.11,-0.0126367701226479,-0.1586673208765212,-0.0146646992524299,-0.0684008120193029,0.0021396942492879,-0.5182870608186629,-1.076702349501879,-0.3748327556060093,4.41
2012-02-01,-0.0769652749168523,-0.2791453575524087,-0.0292444612150353,-0.0930956635806206,-0.0016647584074593,-0.1230322139095143,-0.5037582280120994,0.0278211870391125,3.75,-0.0779177405524951,-0.2115180800838505,-0.0612905345404382,-0.0724703955066585,0.0032919160921789,-1.1332224942360885,-1.0883150485037305,-1.1612155956128039,3.92,-0.0388882544426945,-0.1563714998303567,-0.0299332885824776,-0.0263015575478569,0.0062920925791409,-1.1670966248816175,-1.2587393555820299,-1.1206287513842987,4.11
