@date,"@dlog(cp1,0,12)","@dlog(cp2,0,12)","@dlog(cp3,0,12)","@dlog(cp5,0,12)","@dlog(cp6,0,12)","@dlog(cp7,0,12)","@dlog(cp8,0,12)","@dlog(cp9,0,12)","@dlog(cp10,0,12)","@dlog(cp12,0,12)","@dlog(cp13,0,12)","@dlog(cp14,0,12)",cp16,"@dlog(cp17,0,12)",cp18,"@dlog(cp19,0,12)","@dlog(cp20,0,12)","@dlog(cp21,0,12)","@dlog(cp1(-1),0,12)","@dlog(cp2(-1),0,12)","@dlog(cp3(-1),0,12)","@dlog(cp5(-1),0,12)","@dlog(cp6(-1),0,12)","@dlog(cp7(-1),0,12)","@dlog(cp8(-1),0,12)","@dlog(cp9(-1),0,12)","@dlog(cp10(-1),0,12)","@dlog(cp12(-1),0,12)","@dlog(cp13(-1),0,12)","@dlog(cp14(-1),0,12)",cp16(-1),"@dlog(cp17(-1),0,12)",cp18(-1),"@dlog(cp19(-1),0,12)","@dlog(cp20(-1),0,12)","@dlog(cp21(-1),0,12)","@dlog(cp1(-2),0,12)","@dlog(cp2(-2),0,12)","@dlog(cp3(-2),0,12)","@dlog(cp5(-2),0,12)","@dlog(cp6(-2),0,12)","@dlog(cp7(-2),0,12)","@dlog(cp8(-2),0,12)","@dlog(cp9(-2),0,12)","@dlog(cp10(-2),0,12)","@dlog(cp12(-2),0,12)","@dlog(cp13(-2),0,12)","@dlog(cp14(-2),0,12)",cp16(-2),"@dlog(cp17(-2),0,12)",cp18(-2),"@dlog(cp19(-2),0,12)","@dlog(cp20(-2),0,12)","@dlog(cp21(-2),0,12)"
2020-02-01,0.0096033856775701,-0.0401031733559626,-0.0566188939995075,-0.0230135679595511,-0.0622285511028817,0.0256759419983945,0.0216798561912998,0.0372473181478794,0.0017629398841867,0.1671036249295046,0.02270196527909,-0.0131598967330877,-2.7,0.0072823890193411,-9.3,0.0159503370612279,0.0217431984110945,0.0072823890193411,0.0014575060847592,-0.0637783538641736,-0.1181120371398583,-0.007303110184976,-0.0788941020344857,0.0142160124301167,0.0085310191507419,0.0272369905582836,-0.0201946400852053,0.08207542262776,0.0164659076774427,-0.009759069197436,1.1,0.0109097260597961,-11.7,0.0095833149634279,0.0208853315570465,0.0109097260597961,0.0115517996973011,-0.0335337140551219,-0.0732504617395921,0.0164274741419472,0.0640159251458882,0.032126885638176,0.0218745258987098,0.0488023356164344,0.004759551868438,0.3700758016163803,0.0181835574629847,-0.0121523982542051,1.5,0.007849598959174,-11.6,0.0131532648254557,0.0232197780405414,0.007849598959174
2020-03-01,-0.1389835020980418,-0.1674044700907169,-0.0564901879547425,-0.1215271495131729,-1.1812611335622982,-0.1130021381976922,-0.1396395943184654,-0.0036817386649206,-0.0727716947790986,-0.1241283478804238,-0.03471354554339,0.0862515087506316,-2.1,-0.0001758732889216,-12.7,-0.1008620489113933,-0.0022287285361173,-0.0001758732889216,0.0096033856775701,-0.0401031733559626,-0.0566188939995075,-0.0230135679595511,-0.0622285511028817,0.0256759419983945,0.0216798561912998,0.0372473181478794,0.0017629398841867,0.1671036249295046,0.02270196527909,-0.0131598967330877,-2.7,0.0072823890193411,-9.3,0.0159503370612279,0.0217431984110945,0.0072823890193411,0.0014575060847592,-0.0637783538641736,-0.1181120371398583,-0.007303110184976,-0.0788941020344857,0.0142160124301167,0.0085310191507419,0.0272369905582836,-0.0201946400852053,0.08207542262776,0.0164659076774427,-0.009759069197436,1.1,0.0109097260597961,-11.7,0.0095833149634279,0.0208853315570465,0.0109097260597961
2020-04-01,-0.2946137963678578,-0.4477318416227928,-0.1487540126551039,-0.4599615323551136,-3.3563856011702633,-0.2957450662310323,-0.3466001026658567,-0.217381013284478,-0.2717115256718063,-0.1903277845957198,-0.0418528844040082,0.1914769332957178,-44.7,-0.0071947192998873,-32.5,-0.2370066456974253,-0.0459390136082635,-0.0071947192998873,-0.1389835020980418,-0.1674044700907169,-0.0564901879547425,-0.1215271495131729,-1.1812611335622982,-0.1130021381976922,-0.1396395943184654,-0.0036817386649206,-0.0727716947790986,-0.1241283478804238,-0.03471354554339,0.0862515087506316,-2.1,-0.0001758732889216,-12.7,-0.1008620489113933,-0.0022287285361173,-0.0001758732889216,0.0096033856775701,-0.0401031733559626,-0.0566188939995075,-0.0230135679595511,-0.0622285511028817,0.0256759419983945,0.0216798561912998,0.0372473181478794,0.0017629398841867,0.1671036249295046,0.02270196527909,-0.0131598967330877,-2.7,0.0072823890193411,-9.3,0.0159503370612279,0.0217431984110945,0.0072823890193411
2020-05-01,-0.2184599164677916,-0.3867204168220137,-0.1510803673139999,-0.4522691743059672,-1.2970327456335777,-0.1701456130848848,-0.1990208260014219,-0.1732492989701217,-0.2058011526060665,-0.3195526907626114,-0.0392332754547695,0.2253268527670435,-65.0,-0.0092005660008158,-30.7,-0.2044750941069804,-0.0526956952125843,-0.0092005660008158,-0.2946137963678578,-0.4477318416227928,-0.1487540126551039,-0.4599615323551136,-3.3563856011702633,-0.2957450662310323,-0.3466001026658567,-0.217381013284478,-0.2717115256718063,-0.1903277845957198,-0.0418528844040082,0.1914769332957178,-44.7,-0.0071947192998873,-32.5,-0.2370066456974253,-0.0459390136082635,-0.0071947192998873,-0.1389835020980418,-0.1674044700907169,-0.0564901879547425,-0.1215271495131729,-1.1812611335622982,-0.1130021381976922,-0.1396395943184654,-0.0036817386649206,-0.0727716947790986,-0.1241283478804238,-0.03471354554339,0.0862515087506316,-2.1,-0.0001758732889216,-12.7,-0.1008620489113933,-0.0022287285361173,-0.0001758732889216
2020-06-01,-0.0885009330129768,-0.2412514502822853,-0.1430281401617792,-0.2348395910774003,-0.4568459152521668,-0.0293358624209609,-0.0463109807380499,-0.1105223929280798,-0.1066838083238188,-0.1306171466127885,-0.0513736567882094,0.247585136166963,-64.6,-0.0034238183356265,-24.3,-0.15879691918468,-0.0539554122202865,-0.0034238183356265,-0.2184599164677916,-0.3867204168220137,-0.1510803673139999,-0.4522691743059672,-1.2970327456335777,-0.1701456130848848,-0.1990208260014219,-0.1732492989701217,-0.2058011526060665,-0.3195526907626114,-0.0392332754547695,0.2253268527670435,-65.0,-0.0092005660008158,-30.7,-0.2044750941069804,-0.0526956952125843,-0.0092005660008158,-0.2946137963678578,-0.4477318416227928,-0.1487540126551039,-0.4599615323551136,-3.3563856011702633,-0.2957450662310323,-0.3466001026658567,-0.217381013284478,-0.2717115256718063,-0.1903277845957198,-0.0418528844040082,0.1914769332957178,-44.7,-0.0071947192998873,-32.5,-0.2370066456974253,-0.0459390136082635,-0.0071947192998873
2020-07-01,-0.020006521277982,-0.150174531447619,-0.0827577137332049,-0.1738600472235729,0.0107160780456592,-0.033111377200119,-0.0356587704954014,-0.0443143950400646,-0.0563620388821801,-0.2682366486913583,-0.0324803030042772,0.2254610826612779,-54.4,-0.0062182574451457,-24.9,-0.0941359117958553,-0.0460756032600393,-0.0062182574451457,-0.0885009330129768,-0.2412514502822853,-0.1430281401617792,-0.2348395910774003,-0.4568459152521668,-0.0293358624209609,-0.0463109807380499,-0.1105223929280798,-0.1066838083238188,-0.1306171466127885,-0.0513736567882094,0.247585136166963,-64.6,-0.0034238183356265,-24.3,-0.15879691918468,-0.0539554122202865,-0.0034238183356265,-0.2184599164677916,-0.3867204168220137,-0.1510803673139999,-0.4522691743059672,-1.2970327456335777,-0.1701456130848848,-0.1990208260014219,-0.1732492989701217,-0.2058011526060665,-0.3195526907626114,-0.0392332754547695,0.2253268527670435,-65.0,-0.0092005660008158,-30.7,-0.2044750941069804,-0.0526956952125843,-0.0092005660008158
2020-08-01,-0.0171488882620858,-0.1742637974654481,-0.0802838167765731,-0.1651562936638599,-0.1062357657051134,-0.0204737329310988,-0.028815142779929,-0.0361309919089611,-0.0538759084298199,-0.0340930848997214,-0.0350640356500591,0.2154295104578789,-47.6,-0.0052062468458862,-27.4,-0.0857830805070483,-0.0335416095259795,-0.0052062468458862,-0.020006521277982,-0.150174531447619,-0.0827577137332049,-0.1738600472235729,0.0107160780456592,-0.033111377200119,-0.0356587704954014,-0.0443143950400646,-0.0563620388821801,-0.2682366486913583,-0.0324803030042772,0.2254610826612779,-54.4,-0.0062182574451457,-24.9,-0.0941359117958553,-0.0460756032600393,-0.0062182574451457,-0.0885009330129768,-0.2412514502822853,-0.1430281401617792,-0.2348395910774003,-0.4568459152521668,-0.0293358624209609,-0.0463109807380499,-0.1105223929280798,-0.1066838083238188,-0.1306171466127885,-0.0513736567882094,0.247585136166963,-64.6,-0.0034238183356265,-24.3,-0.15879691918468,-0.0539554122202865,-0.0034238183356265
2020-09-01,-0.0261588466791309,-0.1010750302792775,-0.0739577430540627,-0.0790883021523018,-0.1447753448131568,-0.0335244581912119,-0.039196731697908,-0.0517447783672704,-0.0371251605396443,0.1727218136376489,-0.0199605391000332,0.2039582461234079,-39.1,-0.0037056385593272,-25.7,-0.1053761737611607,-0.0280720764525828,-0.0037056385593272,-0.0171488882620858,-0.1742637974654481,-0.0802838167765731,-0.1651562936638599,-0.1062357657051134,-0.0204737329310988,-0.028815142779929,-0.0361309919089611,-0.0538759084298199,-0.0340930848997214,-0.0350640356500591,0.2154295104578789,-47.6,-0.0052062468458862,-27.4,-0.0857830805070483,-0.0335416095259795,-0.0052062468458862,-0.020006521277982,-0.150174531447619,-0.0827577137332049,-0.1738600472235729,0.0107160780456592,-0.033111377200119,-0.0356587704954014,-0.0443143950400646,-0.0563620388821801,-0.2682366486913583,-0.0324803030042772,0.2254610826612779,-54.4,-0.0062182574451457,-24.9,-0.0941359117958553,-0.0460756032600393,-0.0062182574451457
2020-10-01,-0.0186914661127381,-0.0903572226754763,-0.1230489772616705,-0.0988730044889667,-0.2356638633092682,-0.0206585865463502,-0.0292432893062928,-0.0545864510873093,-0.0499598092135702,-0.0574679767904786,-0.0102270531209871,0.185686032981021,-27.3,-0.0081246700938324,-25.4,-0.1036814771300731,-0.0271667478183523,-0.0081246700938324,-0.0261588466791309,-0.1010750302792775,-0.0739577430540627,-0.0790883021523018,-0.1447753448131568,-0.0335244581912119,-0.039196731697908,-0.0517447783672704,-0.0371251605396443,0.1727218136376489,-0.0199605391000332,0.2039582461234079,-39.1,-0.0037056385593272,-25.7,-0.1053761737611607,-0.0280720764525828,-0.0037056385593272,-0.0171488882620858,-0.1742637974654481,-0.0802838167765731,-0.1651562936638599,-0.1062357657051134,-0.0204737329310988,-0.028815142779929,-0.0361309919089611,-0.0538759084298199,-0.0340930848997214,-0.0350640356500591,0.2154295104578789,-47.6,-0.0052062468458862,-27.4,-0.0857830805070483,-0.0335416095259795,-0.0052062468458862
2020-11-01,-0.016570205730062,-0.03214377305469,-0.0601301842291057,-0.0485794382177511,-0.2074073549320605,-0.0224996674312496,-0.0347400140983857,-0.0415434880473508,-0.023027416959751,-0.0095143004870106,-0.0229685927375982,0.1858288446889062,-34.1,-0.0081827657986721,-26.3,-0.1084167697685494,-0.0221994203235809,-0.0081827657986721,-0.0186914661127381,-0.0903572226754763,-0.1230489772616705,-0.0988730044889667,-0.2356638633092682,-0.0206585865463502,-0.0292432893062928,-0.0545864510873093,-0.0499598092135702,-0.0574679767904786,-0.0102270531209871,0.185686032981021,-27.3,-0.0081246700938324,-25.4,-0.1036814771300731,-0.0271667478183523,-0.0081246700938324,-0.0261588466791309,-0.1010750302792775,-0.0739577430540627,-0.0790883021523018,-0.1447753448131568,-0.0335244581912119,-0.039196731697908,-0.0517447783672704,-0.0371251605396443,0.1727218136376489,-0.0199605391000332,0.2039582461234079,-39.1,-0.0037056385593272,-25.7,-0.1053761737611607,-0.0280720764525828,-0.0037056385593272
2020-12-01,0.0001573789137498,-0.1023560066375273,-0.0387408283164312,-0.160962695269764,-0.0001322663846909,-0.0143447583925881,-0.0193632038614497,-0.0533067996559104,-0.044969886935906,-0.1387774625214888,-0.0186970504134755,0.2062163419889096,-36.7,-0.005335526532944,-19.5,-0.0930769155133317,-0.0227108657185759,-0.005335526532944,-0.016570205730062,-0.03214377305469,-0.0601301842291057,-0.0485794382177511,-0.2074073549320605,-0.0224996674312496,-0.0347400140983857,-0.0415434880473508,-0.023027416959751,-0.0095143004870106,-0.0229685927375982,0.1858288446889062,-34.1,-0.0081827657986721,-26.3,-0.1084167697685494,-0.0221994203235809,-0.0081827657986721,-0.0186914661127381,-0.0903572226754763,-0.1230489772616705,-0.0988730044889667,-0.2356638633092682,-0.0206585865463502,-0.0292432893062928,-0.0545864510873093,-0.0499598092135702,-0.0574679767904786,-0.0102270531209871,0.185686032981021,-27.3,-0.0081246700938324,-25.4,-0.1036814771300731,-0.0271667478183523,-0.0081246700938324
2021-01-01,-0.0488536724120098,-0.0562648385861379,-0.0758560250404203,-0.0504669618794366,-0.7227330533421145,-0.0821803663230476,-0.0864634513508697,-0.0558929760046575,-0.0261333930759679,-0.3631930378235441,-0.0113537025231256,0.1975037533429713,-35.6,0.0045603554758359,-20.9,-0.1070071628874158,-0.0216350947614518,0.0045603554758359,0.0001573789137498,-0.1023560066375273,-0.0387408283164312,-0.160962695269764,-0.0001322663846909,-0.0143447583925881,-0.0193632038614497,-0.0533067996559104,-0.044969886935906,-0.1387774625214888,-0.0186970504134755,0.2062163419889096,-36.7,-0.005335526532944,-19.5,-0.0930769155133317,-0.0227108657185759,-0.005335526532944,-0.016570205730062,-0.03214377305469,-0.0601301842291057,-0.0485794382177511,-0.2074073549320605,-0.0224996674312496,-0.0347400140983857,-0.0415434880473508,-0.023027416959751,-0.0095143004870106,-0.0229685927375982,0.1858288446889062,-34.1,-0.0081827657986721,-26.3,-0.1084167697685494,-0.0221994203235809,-0.0081827657986721
2021-02-01,-0.0447744315318283,-0.0810412100031259,-0.0682996305579752,-0.044355567101566,-0.4846402284320863,-0.0508686697099678,-0.0655797096463937,-0.0662649640372787,-0.0291912673666159,-0.1411661210592374,-0.0230071055146225,0.2110503281489375,-42.6,-0.0001649212504766,-22.8,-0.1194837075396844,-0.0256151781480049,-0.0001649212504766,-0.0488536724120098,-0.0562648385861379,-0.0758560250404203,-0.0504669618794366,-0.7227330533421145,-0.0821803663230476,-0.0864634513508697,-0.0558929760046575,-0.0261333930759679,-0.3631930378235441,-0.0113537025231256,0.1975037533429713,-35.6,0.0045603554758359,-20.9,-0.1070071628874158,-0.0216350947614518,0.0045603554758359,0.0001573789137498,-0.1023560066375273,-0.0387408283164312,-0.160962695269764,-0.0001322663846909,-0.0143447583925881,-0.0193632038614497,-0.0533067996559104,-0.044969886935906,-0.1387774625214888,-0.0186970504134755,0.2062163419889096,-36.7,-0.005335526532944,-19.5,-0.0930769155133317,-0.0227108657185759,-0.005335526532944
2021-03-01,0.1219848420398683,0.0819683100190857,0.0059940239402109,0.081563892701336,0.8240701080805497,0.1198507672469695,0.1323805195866443,0.0317316216660428,0.0885681137584191,0.2977955931222666,0.0186858983894762,0.1071530017205901,-41.2,0.0133300363847723,-13.8,0.0102538085802255,-0.0070430301830448,0.0133300363847723,-0.0447744315318283,-0.0810412100031259,-0.0682996305579752,-0.044355567101566,-0.4846402284320863,-0.0508686697099678,-0.0655797096463937,-0.0662649640372787,-0.0291912673666159,-0.1411661210592374,-0.0230071055146225,0.2110503281489375,-42.6,-0.0001649212504766,-22.8,-0.1194837075396844,-0.0256151781480049,-0.0001649212504766,-0.0488536724120098,-0.0562648385861379,-0.0758560250404203,-0.0504669618794366,-0.7227330533421145,-0.0821803663230476,-0.0864634513508697,-0.0558929760046575,-0.0261333930759679,-0.3631930378235441,-0.0113537025231256,0.1975037533429713,-35.6,0.0045603554758359,-20.9,-0.1070071628874158,-0.0216350947614518,0.0045603554758359
2021-04-01,0.2671964991914057,0.3379771278006327,0.0554825695406266,0.4146667968499891,2.9380593924307288,0.2578727388965447,0.303924985054718,0.2109671654809624,0.2425183297863124,0.2804942234026519,0.0317554931139483,0.0205199048647379,-15.9,0.0220464019473256,-13.1,0.1359034749052705,0.033270181833366,0.0220464019473256,0.1219848420398683,0.0819683100190857,0.0059940239402109,0.081563892701336,0.8240701080805497,0.1198507672469695,0.1323805195866443,0.0317316216660428,0.0885681137584191,0.2977955931222666,0.0186858983894762,0.1071530017205901,-41.2,0.0133300363847723,-13.8,0.0102538085802255,-0.0070430301830448,0.0133300363847723,-0.0447744315318283,-0.0810412100031259,-0.0682996305579752,-0.044355567101566,-0.4846402284320863,-0.0508686697099678,-0.0655797096463937,-0.0662649640372787,-0.0291912673666159,-0.1411661210592374,-0.0230071055146225,0.2110503281489375,-42.6,-0.0001649212504766,-22.8,-0.1194837075396844,-0.0256151781480049,-0.0001649212504766
2021-05-01,0.209090184244598,0.2214708439267063,0.0532763054615745,0.2872913711379618,1.0218154835639872,0.1429145499453969,0.1691405694008612,0.2014898858542917,0.1701820330131092,0.3234566251106283,0.0349151440804398,-0.0200362088293157,-9.4,0.026809401683602,-10.8,0.1299390826425614,0.0399445954775199,0.026809401683602,0.2671964991914057,0.3379771278006327,0.0554825695406266,0.4146667968499891,2.9380593924307288,0.2578727388965447,0.303924985054718,0.2109671654809624,0.2425183297863124,0.2804942234026519,0.0317554931139483,0.0205199048647379,-15.9,0.0220464019473256,-13.1,0.1359034749052705,0.033270181833366,0.0220464019473256,0.1219848420398683,0.0819683100190857,0.0059940239402109,0.081563892701336,0.8240701080805497,0.1198507672469695,0.1323805195866443,0.0317316216660428,0.0885681137584191,0.2977955931222666,0.0186858983894762,0.1071530017205901,-41.2,0.0133300363847723,-13.8,0.0102538085802255,-0.0070430301830448,0.0133300363847723
2021-06-01,0.0774613517485276,0.1168091225359253,0.0786156350284077,0.1602436156606392,0.1578547679571684,0.0074401504595229,0.0202363527547682,0.1280075969177971,0.0981374842748374,0.350557348016828,0.042175159643838,-0.066504806231542,8.4,0.0269578855386622,-9.5,0.1041270064383477,0.050785238448288,0.0269578855386622,0.209090184244598,0.2214708439267063,0.0532763054615745,0.2872913711379618,1.0218154835639872,0.1429145499453969,0.1691405694008612,0.2014898858542917,0.1701820330131092,0.3234566251106283,0.0349151440804398,-0.0200362088293157,-9.4,0.026809401683602,-10.8,0.1299390826425614,0.0399445954775199,0.026809401683602,0.2671964991914057,0.3379771278006327,0.0554825695406266,0.4146667968499891,2.9380593924307288,0.2578727388965447,0.303924985054718,0.2109671654809624,0.2425183297863124,0.2804942234026519,0.0317554931139483,0.0205199048647379,-15.9,0.0220464019473256,-13.1,0.1359034749052705,0.033270181833366,0.0220464019473256
2021-07-01,0.0090226304908966,0.0725359700097829,0.0317162133794663,0.1697063548548794,-0.3404894528151114,0.0079541827548963,0.0085658562836785,0.0835221047610312,0.0612529630509657,0.3076680721955682,0.0456894870672552,-0.0992634024942233,2.8,0.0284080123721235,-9.4,0.0749397568033636,0.0469895706836407,0.0284080123721235,0.0774613517485276,0.1168091225359253,0.0786156350284077,0.1602436156606392,0.1578547679571684,0.0074401504595229,0.0202363527547682,0.1280075969177971,0.0981374842748374,0.350557348016828,0.042175159643838,-0.066504806231542,8.4,0.0269578855386622,-9.5,0.1041270064383477,0.050785238448288,0.0269578855386622,0.209090184244598,0.2214708439267063,0.0532763054615745,0.2872913711379618,1.0218154835639872,0.1429145499453969,0.1691405694008612,0.2014898858542917,0.1701820330131092,0.3234566251106283,0.0349151440804398,-0.0200362088293157,-9.4,0.026809401683602,-10.8,0.1299390826425614,0.0399445954775199,0.026809401683602
2021-08-01,0.015748747981763,0.0713044940069389,0.0860530635478182,0.017452449951226,-0.3410671501716109,0.0084957708710886,0.0115486115547795,0.0802753835619904,0.0640259539840162,0.5162449282984962,0.0319618128171033,-0.1315940298912234,3.1,0.0324840836962758,-8.4,0.0835390570839828,0.0397529929298929,0.0324840836962758,0.0090226304908966,0.0725359700097829,0.0317162133794663,0.1697063548548794,-0.3404894528151114,0.0079541827548963,0.0085658562836785,0.0835221047610312,0.0612529630509657,0.3076680721955682,0.0456894870672552,-0.0992634024942233,2.8,0.0284080123721235,-9.4,0.0749397568033636,0.0469895706836407,0.0284080123721235,0.0774613517485276,0.1168091225359253,0.0786156350284077,0.1602436156606392,0.1578547679571684,0.0074401504595229,0.0202363527547682,0.1280075969177971,0.0981374842748374,0.350557348016828,0.042175159643838,-0.066504806231542,8.4,0.0269578855386622,-9.5,0.1041270064383477,0.050785238448288,0.0269578855386622
2021-09-01,0.0268568134633877,0.029175489133931,0.0999833083315611,0.0277950077647517,-0.1704982770772467,0.018254893848578,0.0180881810767132,0.0954983635248432,0.0560097562034824,0.4524265125413063,0.0313248767218805,-0.147740947979388,-3.1,0.0392903153766033,-9.0,0.105098881073804,0.0376717551464302,0.0392903153766033,0.015748747981763,0.0713044940069389,0.0860530635478182,0.017452449951226,-0.3410671501716109,0.0084957708710886,0.0115486115547795,0.0802753835619904,0.0640259539840162,0.5162449282984962,0.0319618128171033,-0.1315940298912234,3.1,0.0324840836962758,-8.4,0.0835390570839828,0.0397529929298929,0.0324840836962758,0.0090226304908966,0.0725359700097829,0.0317162133794663,0.1697063548548794,-0.3404894528151114,0.0079541827548963,0.0085658562836785,0.0835221047610312,0.0612529630509657,0.3076680721955682,0.0456894870672552,-0.0992634024942233,2.8,0.0284080123721235,-9.4,0.0749397568033636,0.0469895706836407,0.0284080123721235
2021-10-01,0.019563039814459,-0.0142312199279492,0.0771956727655487,-0.0316742020952283,-0.2288754454726831,0.0134686508659731,0.0145414546408586,0.0972018019235347,0.0563470801599841,0.2429316546889719,0.0368771492784567,-0.1610037056618569,6.3,0.0522778108266246,-7.6,0.1209279354808883,0.0400255524118016,0.0522778108266246,0.0268568134633877,0.029175489133931,0.0999833083315611,0.0277950077647517,-0.1704982770772467,0.018254893848578,0.0180881810767132,0.0954983635248432,0.0560097562034824,0.4524265125413063,0.0313248767218805,-0.147740947979388,-3.1,0.0392903153766033,-9.0,0.105098881073804,0.0376717551464302,0.0392903153766033,0.015748747981763,0.0713044940069389,0.0860530635478182,0.017452449951226,-0.3410671501716109,0.0084957708710886,0.0115486115547795,0.0802753835619904,0.0640259539840162,0.5162449282984962,0.0319618128171033,-0.1315940298912234,3.1,0.0324840836962758,-8.4,0.0835390570839828,0.0397529929298929,0.0324840836962758
2021-11-01,0.0327476199093013,0.0463284080466461,0.0874489563078615,0.0797022821383332,-0.1311754214122391,0.0505326873116507,0.0536650584522488,0.1428890840168994,0.0788011530752186,0.2090303790517786,0.0388857938156359,-0.1906880609078385,7.8,0.0536947140300556,-14.8,0.1351116801267018,0.0418753290754914,0.0536947140300556,0.019563039814459,-0.0142312199279492,0.0771956727655487,-0.0316742020952283,-0.2288754454726831,0.0134686508659731,0.0145414546408586,0.0972018019235347,0.0563470801599841,0.2429316546889719,0.0368771492784567,-0.1610037056618569,6.3,0.0522778108266246,-7.6,0.1209279354808883,0.0400255524118016,0.0522778108266246,0.0268568134633877,0.029175489133931,0.0999833083315611,0.0277950077647517,-0.1704982770772467,0.018254893848578,0.0180881810767132,0.0954983635248432,0.0560097562034824,0.4524265125413063,0.0313248767218805,-0.147740947979388,-3.1,0.0392903153766033,-9.0,0.105098881073804,0.0376717551464302,0.0392903153766033
2021-12-01,0.02256115519579,0.1063600159909095,0.0951211617525382,0.1330827273960286,-0.2066398063603323,-0.0030338872758868,-0.001116463003461,0.1126896480605736,0.0892864729914322,0.2118085692282623,0.0260184672595134,-0.2246249843068302,8.6,0.0634432395506694,-14.2,0.1146266985503974,0.0446504731973949,0.0634432395506694,0.0327476199093013,0.0463284080466461,0.0874489563078615,0.0797022821383332,-0.1311754214122391,0.0505326873116507,0.0536650584522488,0.1428890840168994,0.0788011530752186,0.2090303790517786,0.0388857938156359,-0.1906880609078385,7.8,0.0536947140300556,-14.8,0.1351116801267018,0.0418753290754914,0.0536947140300556,0.019563039814459,-0.0142312199279492,0.0771956727655487,-0.0316742020952283,-0.2288754454726831,0.0134686508659731,0.0145414546408586,0.0972018019235347,0.0563470801599841,0.2429316546889719,0.0368771492784567,-0.1610037056618569,6.3,0.0522778108266246,-7.6,0.1209279354808883,0.0400255524118016,0.0522778108266246
2022-01-01,0.0502603913648629,0.0891527054309726,0.0954069899113756,0.1094271256473895,0.0098651467616832,0.0697549178052518,0.0658455799360089,0.1363888848004029,0.0557410476762472,0.2631422959771487,0.0369312763620168,-0.2385236099923879,1.7,0.0595154483444728,-13.3,0.1156593207498364,0.0466139639605778,0.0595154483444728,0.02256115519579,0.1063600159909095,0.0951211617525382,0.1330827273960286,-0.2066398063603323,-0.0030338872758868,-0.001116463003461,0.1126896480605736,0.0892864729914322,0.2118085692282623,0.0260184672595134,-0.2246249843068302,8.6,0.0634432395506694,-14.2,0.1146266985503974,0.0446504731973949,0.0634432395506694,0.0327476199093013,0.0463284080466461,0.0874489563078615,0.0797022821383332,-0.1311754214122391,0.0505326873116507,0.0536650584522488,0.1428890840168994,0.0788011530752186,0.2090303790517786,0.0388857938156359,-0.1906880609078385,7.8,0.0536947140300556,-14.8,0.1351116801267018,0.0418753290754914,0.0536947140300556
2022-02-01,0.0492387946925996,0.0423792229688615,0.0103413537947325,0.0878406790413048,0.0635706901727672,0.037726393285733,0.0526710683996265,0.1541414626002604,0.0482738220271272,0.1393116425087797,0.0426369033051532,-0.2533251419524198,7.4,0.0734649613384865,-10.9,0.1399286706982083,0.049538892780184,0.0734649613384865,0.0502603913648629,0.0891527054309726,0.0954069899113756,0.1094271256473895,0.0098651467616832,0.0697549178052518,0.0658455799360089,0.1363888848004029,0.0557410476762472,0.2631422959771487,0.0369312763620168,-0.2385236099923879,1.7,0.0595154483444728,-13.3,0.1156593207498364,0.0466139639605778,0.0595154483444728,0.02256115519579,0.1063600159909095,0.0951211617525382,0.1330827273960286,-0.2066398063603323,-0.0030338872758868,-0.001116463003461,0.1126896480605736,0.0892864729914322,0.2118085692282623,0.0260184672595134,-0.2246249843068302,8.6,0.0634432395506694,-14.2,0.1146266985503974,0.0446504731973949,0.0634432395506694
2022-03-01,-0.0201593344803709,0.0010487677940842,-0.0303359966091401,0.0613817196443964,-0.3592234719147207,-0.0039389221874275,-0.0060314114362451,0.0638269127899997,0.0169363713121999,0.1551214971374541,0.0503590171267358,-0.2393995376472837,-0.9,0.0936576776157718,-29.3,0.1280404888216502,0.054032401975844,0.0936576776157718,0.0492387946925996,0.0423792229688615,0.0103413537947325,0.0878406790413048,0.0635706901727672,0.037726393285733,0.0526710683996265,0.1541414626002604,0.0482738220271272,0.1393116425087797,0.0426369033051532,-0.2533251419524198,7.4,0.0734649613384865,-10.9,0.1399286706982083,0.049538892780184,0.0734649613384865,0.0502603913648629,0.0891527054309726,0.0954069899113756,0.1094271256473895,0.0098651467616832,0.0697549178052518,0.0658455799360089,0.1363888848004029,0.0557410476762472,0.2631422959771487,0.0369312763620168,-0.2385236099923879,1.7,0.0595154483444728,-13.3,0.1156593207498364,0.0466139639605778,0.0595154483444728
2022-04-01,0.0235109423961956,0.0912986290012494,0.0350210876940941,0.1386368719395889,-0.1285669835869836,0.0319534138540422,0.0440954402141082,0.2044422445765823,0.0667543752578358,0.0346382913080294,0.0567179662805283,-0.2576126788488508,-15.4,0.0801474861544608,-27.4,0.1536605638754986,0.0570229458985469,0.0801474861544608,-0.0201593344803709,0.0010487677940842,-0.0303359966091401,0.0613817196443964,-0.3592234719147207,-0.0039389221874275,-0.0060314114362451,0.0638269127899997,0.0169363713121999,0.1551214971374541,0.0503590171267358,-0.2393995376472837,-0.9,0.0936576776157718,-29.3,0.1280404888216502,0.054032401975844,0.0936576776157718,0.0492387946925996,0.0423792229688615,0.0103413537947325,0.0878406790413048,0.0635706901727672,0.037726393285733,0.0526710683996265,0.1541414626002604,0.0482738220271272,0.1393116425087797,0.0426369033051532,-0.2533251419524198,7.4,0.0734649613384865,-10.9,0.1399286706982083,0.049538892780184,0.0734649613384865
