@date,"@dlog(exp1,0,12)","@dlog(exp2,0,12)","@dlog(exp3,0,12)","@dlog(exp4,0,12)","@dlog(exp5,0,12)","@dlog(exp6,0,12)","@dlog(exp7,0,12)","@dlog(exp8,0,12)","@dlog(exp9,0,12)","@dlog(exp10,0,12)","@dlog(exp11,0,12)","@dlog(exp12,0,12)","@dlog(exp1(-1),0,12)","@dlog(exp2(-1),0,12)","@dlog(exp3(-1),0,12)","@dlog(exp4(-1),0,12)","@dlog(exp5(-1),0,12)","@dlog(exp6(-1),0,12)","@dlog(exp7(-1),0,12)","@dlog(exp8(-1),0,12)","@dlog(exp9(-1),0,12)","@dlog(exp10(-1),0,12)","@dlog(exp11(-1),0,12)","@dlog(exp12(-1),0,12)","@dlog(exp1(-2),0,12)","@dlog(exp2(-2),0,12)","@dlog(exp3(-2),0,12)","@dlog(exp4(-2),0,12)","@dlog(exp5(-2),0,12)","@dlog(exp6(-2),0,12)","@dlog(exp7(-2),0,12)","@dlog(exp8(-2),0,12)","@dlog(exp9(-2),0,12)","@dlog(exp10(-2),0,12)","@dlog(exp11(-2),0,12)","@dlog(exp12(-2),0,12)"
2019-02-01,0.0188267679854128,-0.0093680434027412,-0.0610949592906937,0.0613713695542781,0.0805571120836958,0.0503566702503075,0.0542727857197391,0.0377915615454629,0.0266847815557138,0.0295385344126932,-0.0087197227617039,0.0325225016593115,-0.0134181031724018,0.0070192898927601,-0.0574239761634913,0.0684335271155447,0.052143228297,0.0756373227735416,0.0444219497971278,0.0214504501501302,0.0335222791397242,0.0345388388696736,-0.0218683512263169,0.0225716960563318,-0.0372798536300855,0.0501561335807458,-0.049846517984287,0.0760411010368748,0.0869352639819425,0.0755470321662556,0.0414591545177156,0.0893609300310611,0.1004724778769805,0.0240905739698371,-0.0504988762091151,0.0337958483266396
2019-03-01,-0.0053367783915412,0.0070502137696966,-0.038445519196653,0.0345831509929741,0.1031218910663494,-0.0007256809429279,0.037348917130652,0.0464443701860606,0.0524096261085063,0.0201549687085753,-0.0205893574915272,0.0260540005316247,0.0188267679854128,-0.0093680434027412,-0.0610949592906937,0.0613713695542781,0.0805571120836958,0.0503566702503075,0.0542727857197391,0.0377915615454629,0.0266847815557138,0.0295385344126932,-0.0087197227617039,0.0325225016593115,-0.0134181031724018,0.0070192898927601,-0.0574239761634913,0.0684335271155447,0.052143228297,0.0756373227735416,0.0444219497971278,0.0214504501501302,0.0335222791397242,0.0345388388696736,-0.0218683512263169,0.0225716960563318
2019-04-01,0.0372801846067147,0.0451358244837312,-0.0186507157431883,0.1864289922632291,0.0332022732194339,0.0492571124629215,0.0399942377902302,0.052524524948053,0.0636028767410774,0.0517887109433177,0.0116895625435304,0.0278650570230105,-0.0053367783915412,0.0070502137696966,-0.038445519196653,0.0345831509929741,0.1031218910663494,-0.0007256809429279,0.037348917130652,0.0464443701860606,0.0524096261085063,0.0201549687085753,-0.0205893574915272,0.0260540005316247,0.0188267679854128,-0.0093680434027412,-0.0610949592906937,0.0613713695542781,0.0805571120836958,0.0503566702503075,0.0542727857197391,0.0377915615454629,0.0266847815557138,0.0295385344126932,-0.0087197227617039,0.0325225016593115
2019-05-01,0.0531741344082838,-0.0293312788051824,-0.0719959831115701,0.025813245942146,0.0411066437091669,0.020958667526413,-0.0226486183035845,-0.0208494116621036,-0.0021138049594391,0.0190071150839008,0.0606217887355491,0.0413576546696576,0.0372801846067147,0.0451358244837312,-0.0186507157431883,0.1864289922632291,0.0332022732194339,0.0492571124629215,0.0399942377902302,0.052524524948053,0.0636028767410774,0.0517887109433177,0.0116895625435304,0.0278650570230105,-0.0053367783915412,0.0070502137696966,-0.038445519196653,0.0345831509929741,0.1031218910663494,-0.0007256809429279,0.037348917130652,0.0464443701860606,0.0524096261085063,0.0201549687085753,-0.0205893574915272,0.0260540005316247
2019-06-01,0.0086431742627297,0.0096681676417986,-0.0413388261065748,0.0597622475822312,-0.0122792396065101,0.0097914909713026,0.0436178911625493,0.0321610189047802,0.0330943943006971,0.0348881811472931,0.0144641731019738,0.0361063173553111,0.0531741344082838,-0.0293312788051824,-0.0719959831115701,0.025813245942146,0.0411066437091669,0.020958667526413,-0.0226486183035845,-0.0208494116621036,-0.0021138049594391,0.0190071150839008,0.0606217887355491,0.0413576546696576,0.0372801846067147,0.0451358244837312,-0.0186507157431883,0.1864289922632291,0.0332022732194339,0.0492571124629215,0.0399942377902302,0.052524524948053,0.0636028767410774,0.0517887109433177,0.0116895625435304,0.0278650570230105
2019-07-01,0.0375482934788919,-0.007185037974466,-0.0309441858287797,0.0171206916613542,0.0606717966798964,-0.0041051424585649,-0.015779218551664,-0.0147765406873254,0.016329040242681,0.0213871552092763,0.0259966461332901,0.0328149044319419,0.0086431742627297,0.0096681676417986,-0.0413388261065748,0.0597622475822312,-0.0122792396065101,0.0097914909713026,0.0436178911625493,0.0321610189047802,0.0330943943006971,0.0348881811472931,0.0144641731019738,0.0361063173553111,0.0531741344082838,-0.0293312788051824,-0.0719959831115701,0.025813245942146,0.0411066437091669,0.020958667526413,-0.0226486183035845,-0.0208494116621036,-0.0021138049594391,0.0190071150839008,0.0606217887355491,0.0413576546696576
2019-08-01,-0.0637076236719273,0.0014439644814512,-0.0191516923765533,0.0306561768529824,0.0224299281748781,0.002189237255088,0.0021137224579845,-0.0056563313144692,0.0211599363646701,0.0457815700806669,-0.0551324030060662,0.0419552588102423,0.0375482934788919,-0.007185037974466,-0.0309441858287797,0.0171206916613542,0.0606717966798964,-0.0041051424585649,-0.015779218551664,-0.0147765406873254,0.016329040242681,0.0213871552092763,0.0259966461332901,0.0328149044319419,0.0086431742627297,0.0096681676417986,-0.0413388261065748,0.0597622475822312,-0.0122792396065101,0.0097914909713026,0.0436178911625493,0.0321610189047802,0.0330943943006971,0.0348881811472931,0.0144641731019738,0.0361063173553111
2019-09-01,0.0566206715912649,-0.0124563178373087,-0.0296859511032074,0.0214584039735381,0.0690639771253014,-0.0071761735988591,-0.0082142996923764,-0.0098053038277274,0.0074518870623609,0.0375369484361058,0.0653358990774712,0.0316190226505366,-0.0637076236719273,0.0014439644814512,-0.0191516923765533,0.0306561768529824,0.0224299281748781,0.002189237255088,0.0021137224579845,-0.0056563313144692,0.0211599363646701,0.0457815700806669,-0.0551324030060662,0.0419552588102423,0.0375482934788919,-0.007185037974466,-0.0309441858287797,0.0171206916613542,0.0606717966798964,-0.0041051424585649,-0.015779218551664,-0.0147765406873254,0.016329040242681,0.0213871552092763,0.0259966461332901,0.0328149044319419
2019-10-01,0.0168209398082268,-0.0123124226886908,-0.082227783925294,0.0052915779608007,0.0658443612620587,-0.0187487439508728,-0.0107193139542367,-0.0081523740368005,0.0191634122289521,0.0267881058700965,0.0108081117932421,0.0372844426222354,0.0566206715912649,-0.0124563178373087,-0.0296859511032074,0.0214584039735381,0.0690639771253014,-0.0071761735988591,-0.0082142996923764,-0.0098053038277274,0.0074518870623609,0.0375369484361058,0.0653358990774712,0.0316190226505366,-0.0637076236719273,0.0014439644814512,-0.0191516923765533,0.0306561768529824,0.0224299281748781,0.002189237255088,0.0021137224579845,-0.0056563313144692,0.0211599363646701,0.0457815700806669,-0.0551324030060662,0.0419552588102423
2019-11-01,-0.0087240999095001,0.0030061144641599,-0.0529074408565346,0.0334721147406966,0.1361256167020705,-0.013746600626435,0.0491955174751055,0.02570841377225,0.0349903751176956,0.0304227949499393,-0.0029264729885163,0.0201961441535987,0.0168209398082268,-0.0123124226886908,-0.082227783925294,0.0052915779608007,0.0658443612620587,-0.0187487439508728,-0.0107193139542367,-0.0081523740368005,0.0191634122289521,0.0267881058700965,0.0108081117932421,0.0372844426222354,0.0566206715912649,-0.0124563178373087,-0.0296859511032074,0.0214584039735381,0.0690639771253014,-0.0071761735988591,-0.0082142996923764,-0.0098053038277274,0.0074518870623609,0.0375369484361058,0.0653358990774712,0.0316190226505366
2019-12-01,0.0640299464829645,0.0241603175927451,-0.0162828815027076,0.0327975714777384,0.133814104542127,-0.0154946533294229,0.0142937707982753,-0.0115612522932142,0.0002634635896594,0.017264240713593,0.0435164066498572,0.0097402851220751,-0.0087240999095001,0.0030061144641599,-0.0529074408565346,0.0334721147406966,0.1361256167020705,-0.013746600626435,0.0491955174751055,0.02570841377225,0.0349903751176956,0.0304227949499393,-0.0029264729885163,0.0201961441535987,0.0168209398082268,-0.0123124226886908,-0.082227783925294,0.0052915779608007,0.0658443612620587,-0.0187487439508728,-0.0107193139542367,-0.0081523740368005,0.0191634122289521,0.0267881058700965,0.0108081117932421,0.0372844426222354
2020-01-01,0.0270248527167922,0.0253441061414392,-0.0194774382482894,0.0149321758296334,0.1234927116014521,-0.0356103315422959,0.0107201665586966,-0.0150367867671601,0.0187683230194597,0.013591737620155,0.0216681753246028,0.0015654519717518,0.0640299464829645,0.0241603175927451,-0.0162828815027076,0.0327975714777384,0.133814104542127,-0.0154946533294229,0.0142937707982753,-0.0115612522932142,0.0002634635896594,0.017264240713593,0.0435164066498572,0.0097402851220751,-0.0087240999095001,0.0030061144641599,-0.0529074408565346,0.0334721147406966,0.1361256167020705,-0.013746600626435,0.0491955174751055,0.02570841377225,0.0349903751176956,0.0304227949499393,-0.0029264729885163,0.0201961441535987
2020-02-01,0.0414223120090326,0.0400982777062033,-0.0030089576714047,0.0290840455972105,0.0624803101225008,0.024628364597131,0.0267933164401927,0.0106360694615865,0.027665054586162,0.0251522078025638,0.0276229280178519,0.0072393169994544,0.0270248527167922,0.0253441061414392,-0.0194774382482894,0.0149321758296334,0.1234927116014521,-0.0356103315422959,0.0107201665586966,-0.0150367867671601,0.0187683230194597,0.013591737620155,0.0216681753246028,0.0015654519717518,0.0640299464829645,0.0241603175927451,-0.0162828815027076,0.0327975714777384,0.133814104542127,-0.0154946533294229,0.0142937707982753,-0.0115612522932142,0.0002634635896594,0.017264240713593,0.0435164066498572,0.0097402851220751
2020-03-01,-0.1569775456696653,-0.9015704602261359,-0.9823096316402768,-0.8950714632618144,-0.3661094070169195,-0.5234450169938273,-0.9531860695240384,-1.0398034324756953,-1.0211097273527363,-0.2082984230681344,-0.1533628183482562,-0.1401905111618573,0.0414223120090326,0.0400982777062033,-0.0030089576714047,0.0290840455972105,0.0624803101225008,0.024628364597131,0.0267933164401927,0.0106360694615865,0.027665054586162,0.0251522078025638,0.0276229280178519,0.0072393169994544,0.0270248527167922,0.0253441061414392,-0.0194774382482894,0.0149321758296334,0.1234927116014521,-0.0356103315422959,0.0107201665586966,-0.0150367867671601,0.0187683230194597,0.013591737620155,0.0216681753246028,0.0015654519717518
2020-04-01,-0.4985169156867499,-1.8317602804345985,-6.198303596628341,-5.810933302637687,-0.9252821325905048,-3.177392535887222,-6.287260892767586,-6.475720353996827,-6.416030013982807,-0.5018465403010159,-0.4755603838881405,-0.4310081916394335,-0.1569775456696653,-0.9015704602261359,-0.9823096316402768,-0.8950714632618144,-0.3661094070169195,-0.5234450169938273,-0.9531860695240384,-1.0398034324756953,-1.0211097273527363,-0.2082984230681344,-0.1533628183482562,-0.1401905111618573,0.0414223120090326,0.0400982777062033,-0.0030089576714047,0.0290840455972105,0.0624803101225008,0.024628364597131,0.0267933164401927,0.0106360694615865,0.027665054586162,0.0251522078025638,0.0276229280178519,0.0072393169994544
2020-05-01,-0.4212989418366177,-6.0788481037475375,-6.334952659309264,-5.170801095428403,-0.6589672718981987,-3.0955576825357567,-6.345398209911218,-6.578453672163036,-6.558625464707539,-0.4560793040574102,-0.4413611367158516,-0.2998930430776844,-0.4985169156867499,-1.8317602804345985,-6.198303596628341,-5.810933302637687,-0.9252821325905048,-3.177392535887222,-6.287260892767586,-6.475720353996827,-6.416030013982807,-0.5018465403010159,-0.4755603838881405,-0.4310081916394335,-0.1569775456696653,-0.9015704602261359,-0.9823096316402768,-0.8950714632618144,-0.3661094070169195,-0.5234450169938273,-0.9531860695240384,-1.0398034324756953,-1.0211097273527363,-0.2082984230681344,-0.1533628183482562,-0.1401905111618573
2020-06-01,-0.0967033292173376,-4.375247076705764,-4.023277194118018,-4.122374710263473,-0.5729045936806328,-2.719465188851034,-2.9314019050201523,-3.76689864071171,-4.281430644592216,-0.3738413526841552,-0.0957148760659123,-0.1738101581257218,-0.4212989418366177,-6.0788481037475375,-6.334952659309264,-5.170801095428403,-0.6589672718981987,-3.0955576825357567,-6.345398209911218,-6.578453672163036,-6.558625464707539,-0.4560793040574102,-0.4413611367158516,-0.2998930430776844,-0.4985169156867499,-1.8317602804345985,-6.198303596628341,-5.810933302637687,-0.9252821325905048,-3.177392535887222,-6.287260892767586,-6.475720353996827,-6.416030013982807,-0.5018465403010159,-0.4755603838881405,-0.4310081916394335
2020-07-01,-0.0781674179068367,-1.9159727659450585,-1.7245967956177832,-1.7268311955582405,-0.4436982481514455,-1.1090753256563577,-1.1155763550124327,-1.3877289572632545,-1.5806969648735816,-0.1956030378281612,-0.0662609404324321,-0.0877747639580341,-0.0967033292173376,-4.375247076705764,-4.023277194118018,-4.122374710263473,-0.5729045936806328,-2.719465188851034,-2.9314019050201523,-3.76689864071171,-4.281430644592216,-0.3738413526841552,-0.0957148760659123,-0.1738101581257218,-0.4212989418366177,-6.0788481037475375,-6.334952659309264,-5.170801095428403,-0.6589672718981987,-3.0955576825357567,-6.345398209911218,-6.578453672163036,-6.558625464707539,-0.4560793040574102,-0.4413611367158516,-0.2998930430776844
2020-08-01,-0.0955998787381488,-1.7779286281299846,-1.5829974424854552,-1.644936390527823,-0.3506125930101688,-0.8305495136168854,-1.104297248200126,-1.421953409701766,-1.5611155550602076,-0.2254928188695721,-0.0842951726975123,-0.0740206968675893,-0.0781674179068367,-1.9159727659450585,-1.7245967956177832,-1.7268311955582405,-0.4436982481514455,-1.1090753256563577,-1.1155763550124327,-1.3877289572632545,-1.5806969648735816,-0.1956030378281612,-0.0662609404324321,-0.0877747639580341,-0.0967033292173376,-4.375247076705764,-4.023277194118018,-4.122374710263473,-0.5729045936806328,-2.719465188851034,-2.9314019050201523,-3.76689864071171,-4.281430644592216,-0.3738413526841552,-0.0957148760659123,-0.1738101581257218
2020-09-01,-0.0093538771962613,-2.65716532052892,-2.2877187267019217,-2.280982623897515,-0.2634446666189322,-1.2061815508701166,-1.4379215202261815,-2.0498347256977123,-2.2997100165798896,-0.2387361691577254,0.0205312382265887,-0.0830308953876635,-0.0955998787381488,-1.7779286281299846,-1.5829974424854552,-1.644936390527823,-0.3506125930101688,-0.8305495136168854,-1.104297248200126,-1.421953409701766,-1.5611155550602076,-0.2254928188695721,-0.0842951726975123,-0.0740206968675893,-0.0781674179068367,-1.9159727659450585,-1.7245967956177832,-1.7268311955582405,-0.4436982481514455,-1.1090753256563577,-1.1155763550124327,-1.3877289572632545,-1.5806969648735816,-0.1956030378281612,-0.0662609404324321,-0.0877747639580341
2020-10-01,-0.0606081916739391,-2.756433630170691,-2.328346397933764,-2.30559099286787,-0.2345229204978647,-1.377252485526519,-1.4145058619787942,-2.005974789565265,-2.2645842395648312,-0.1831643954942405,-0.0389149860057074,-0.052712892619577,-0.0093538771962613,-2.65716532052892,-2.2877187267019217,-2.280982623897515,-0.2634446666189322,-1.2061815508701166,-1.4379215202261815,-2.0498347256977123,-2.2997100165798896,-0.2387361691577254,0.0205312382265887,-0.0830308953876635,-0.0955998787381488,-1.7779286281299846,-1.5829974424854552,-1.644936390527823,-0.3506125930101688,-0.8305495136168854,-1.104297248200126,-1.421953409701766,-1.5611155550602076,-0.2254928188695721,-0.0842951726975123,-0.0740206968675893
2020-11-01,-0.0132838745337444,-2.3380868169899247,-1.910160519839266,-2.322559261850009,-0.3028802076741676,-1.4271225793643598,-2.0286801168842583,-2.321425395121037,-2.3517387706836645,-0.2004390787405974,-0.0131957726879505,-0.0192515907561432,-0.0606081916739391,-2.756433630170691,-2.328346397933764,-2.30559099286787,-0.2345229204978647,-1.377252485526519,-1.4145058619787942,-2.005974789565265,-2.2645842395648312,-0.1831643954942405,-0.0389149860057074,-0.052712892619577,-0.0093538771962613,-2.65716532052892,-2.2877187267019217,-2.280982623897515,-0.2634446666189322,-1.2061815508701166,-1.4379215202261815,-2.0498347256977123,-2.2997100165798896,-0.2387361691577254,0.0205312382265887,-0.0830308953876635
2020-12-01,0.0086217040061669,-2.0953188465564683,-1.8106049641273216,-1.9858284783017008,-0.2599740790893427,-1.2242117642533312,-1.539019581436535,-1.8920564850424544,-1.9728460679397848,-0.1794632203231545,0.0334324751610957,-0.0367701769928459,-0.0132838745337444,-2.3380868169899247,-1.910160519839266,-2.322559261850009,-0.3028802076741676,-1.4271225793643598,-2.0286801168842583,-2.321425395121037,-2.3517387706836645,-0.2004390787405974,-0.0131957726879505,-0.0192515907561432,-0.0606081916739391,-2.756433630170691,-2.328346397933764,-2.30559099286787,-0.2345229204978647,-1.377252485526519,-1.4145058619787942,-2.005974789565265,-2.2645842395648312,-0.1831643954942405,-0.0389149860057074,-0.052712892619577
2021-01-01,-0.1213581875715803,-2.5803449860444,-2.1560978298300526,-2.1835158866500888,-0.3321289976071977,-1.4184415027290864,-1.701643460055215,-2.244607356774015,-2.343913615963327,-0.1992260953059963,-0.1360305384642792,-0.0778903900377372,0.0086217040061669,-2.0953188465564683,-1.8106049641273216,-1.9858284783017008,-0.2599740790893427,-1.2242117642533312,-1.539019581436535,-1.8920564850424544,-1.9728460679397848,-0.1794632203231545,0.0334324751610957,-0.0367701769928459,-0.0132838745337444,-2.3380868169899247,-1.910160519839266,-2.322559261850009,-0.3028802076741676,-1.4271225793643598,-2.0286801168842583,-2.321425395121037,-2.3517387706836645,-0.2004390787405974,-0.0131957726879505,-0.0192515907561432
2021-02-01,-0.0189501945997072,-2.774041299980806,-2.381654761696197,-2.540949500801519,-0.1808220925943508,-1.669952373335601,-2.1898967445817306,-2.743157186668416,-2.6939496480901446,-0.2184836161128594,-0.0189501945997037,-0.0976262388601023,-0.1213581875715803,-2.5803449860444,-2.1560978298300526,-2.1835158866500888,-0.3321289976071977,-1.4184415027290864,-1.701643460055215,-2.244607356774015,-2.343913615963327,-0.1992260953059963,-0.1360305384642792,-0.0778903900377372,0.0086217040061669,-2.0953188465564683,-1.8106049641273216,-1.9858284783017008,-0.2599740790893427,-1.2242117642533312,-1.539019581436535,-1.8920564850424544,-1.9728460679397848,-0.1794632203231545,0.0334324751610957,-0.0367701769928459
2021-03-01,0.2612467156067666,-1.6692290042586784,-1.3435803461847442,-1.435584168220501,0.2433490297062714,-1.0128714562307,-0.9900125512358312,-1.4022191179728614,-1.3854528444088903,0.0348483008341053,0.2287475482138106,0.0810909917534647,-0.0189501945997072,-2.774041299980806,-2.381654761696197,-2.540949500801519,-0.1808220925943508,-1.669952373335601,-2.1898967445817306,-2.743157186668416,-2.6939496480901446,-0.2184836161128594,-0.0189501945997037,-0.0976262388601023,-0.1213581875715803,-2.5803449860444,-2.1560978298300526,-2.1835158866500888,-0.3321289976071977,-1.4184415027290864,-1.701643460055215,-2.244607356774015,-2.343913615963327,-0.1992260953059963,-0.1360305384642792,-0.0778903900377372
2021-04-01,0.541077633703761,-0.719558949058757,3.9126941313170818,3.3994460254010974,0.8324917593279668,1.6794577571589855,4.135466194712137,4.045866404513324,4.059262115665366,0.3278481782105933,0.4730528165034435,0.3575043680763538,0.2612467156067666,-1.6692290042586784,-1.3435803461847442,-1.435584168220501,0.2433490297062714,-1.0128714562307,-0.9900125512358312,-1.4022191179728614,-1.3854528444088903,0.0348483008341053,0.2287475482138106,0.0810909917534647,-0.0189501945997072,-2.774041299980806,-2.381654761696197,-2.540949500801519,-0.1808220925943508,-1.669952373335601,-2.1898967445817306,-2.743157186668416,-2.6939496480901446,-0.2184836161128594,-0.0189501945997037,-0.0976262388601023
2021-05-01,0.4402483407385702,3.9580452889917983,4.308043585703068,3.294352647908404,0.5396444441733655,1.8124764357652428,4.905258508151972,4.81897144473168,4.795554074969521,0.316414913340214,0.3870456768548464,0.1970577386171479,0.541077633703761,-0.719558949058757,3.9126941313170818,3.3994460254010974,0.8324917593279668,1.6794577571589855,4.135466194712137,4.045866404513324,4.059262115665366,0.3278481782105933,0.4730528165034435,0.3575043680763538,0.2612467156067666,-1.6692290042586784,-1.3435803461847442,-1.435584168220501,0.2433490297062714,-1.0128714562307,-0.9900125512358312,-1.4022191179728614,-1.3854528444088903,0.0348483008341053,0.2287475482138106,0.0810909917534647
2021-06-01,0.1984493081109377,2.8017110075150087,2.344966826495087,2.6409216693643165,0.5970127677180876,1.7983233059403183,1.7930276235990625,2.3841672457058727,2.8952023552180064,0.2428491007498303,0.1169070234240159,0.1211768621556039,0.4402483407385702,3.9580452889917983,4.308043585703068,3.294352647908404,0.5396444441733655,1.8124764357652428,4.905258508151972,4.81897144473168,4.795554074969521,0.316414913340214,0.3870456768548464,0.1970577386171479,0.541077633703761,-0.719558949058757,3.9126941313170818,3.3994460254010974,0.8324917593279668,1.6794577571589855,4.135466194712137,4.045866404513324,4.059262115665366,0.3278481782105933,0.4730528165034435,0.3575043680763538
2021-07-01,0.1275858302793651,1.0154707691210607,0.7064722416750387,0.818792902218064,0.3988206852882019,0.619978677798306,0.3845365863395198,0.5792732754668197,0.754986333753214,0.1301524154188635,0.0315580560785697,0.0232361939766558,0.1984493081109377,2.8017110075150087,2.344966826495087,2.6409216693643165,0.5970127677180876,1.7983233059403183,1.7930276235990625,2.3841672457058727,2.8952023552180064,0.2428491007498303,0.1169070234240159,0.1211768621556039,0.4402483407385702,3.9580452889917983,4.308043585703068,3.294352647908404,0.5396444441733655,1.8124764357652428,4.905258508151972,4.81897144473168,4.795554074969521,0.316414913340214,0.3870456768548464,0.1970577386171479
2021-08-01,0.2239026224063671,1.117736797087069,0.7954479232840139,0.9279906503007478,0.3033684118840067,0.4449902938051817,0.4715810243252764,0.7555903921127846,0.8773088326227371,0.1790785526609273,0.1032204590346737,0.0471190274916502,0.1275858302793651,1.0154707691210607,0.7064722416750387,0.818792902218064,0.3988206852882019,0.619978677798306,0.3845365863395198,0.5792732754668197,0.754986333753214,0.1301524154188635,0.0315580560785697,0.0232361939766558,0.1984493081109377,2.8017110075150087,2.344966826495087,2.6409216693643165,0.5970127677180876,1.7983233059403183,1.7930276235990625,2.3841672457058727,2.8952023552180064,0.2428491007498303,0.1169070234240159,0.1211768621556039
2021-09-01,0.1978414020819272,2.0273330631684665,1.5959527622258296,1.6094714718275238,0.2601042464928209,0.8076112862792665,0.851537176580722,1.418364180681035,1.6557816535780487,0.2075921842219932,0.0736915852563022,0.0660215997877919,0.2239026224063671,1.117736797087069,0.7954479232840139,0.9279906503007478,0.3033684118840067,0.4449902938051817,0.4715810243252764,0.7555903921127846,0.8773088326227371,0.1790785526609273,0.1032204590346737,0.0471190274916502,0.1275858302793651,1.0154707691210607,0.7064722416750387,0.818792902218064,0.3988206852882019,0.619978677798306,0.3845365863395198,0.5792732754668197,0.754986333753214,0.1301524154188635,0.0315580560785697,0.0232361939766558
2021-10-01,0.1274967481330087,2.352571777117892,1.9486924363410232,1.8630976839609623,0.1817906799659745,1.0800298468752842,1.0189960223994454,1.618207378793306,1.86950472299929,0.20753954567998,0.0159580735235209,0.0673395851205409,0.1978414020819272,2.0273330631684665,1.5959527622258296,1.6094714718275238,0.2601042464928209,0.8076112862792665,0.851537176580722,1.418364180681035,1.6557816535780487,0.2075921842219932,0.0736915852563022,0.0660215997877919,0.2239026224063671,1.117736797087069,0.7954479232840139,0.9279906503007478,0.3033684118840067,0.4449902938051817,0.4715810243252764,0.7555903921127846,0.8773088326227371,0.1790785526609273,0.1032204590346737,0.0471190274916502
2021-11-01,0.2033958751339426,2.107183459157179,1.6951899287162355,1.966921434701644,0.2670437638080454,1.2164049288209338,1.6718161349047769,1.9959891303216863,2.0546704735865005,0.2324278808296842,0.0846539259117768,0.0727698402405945,0.1274967481330087,2.352571777117892,1.9486924363410232,1.8630976839609623,0.1817906799659745,1.0800298468752842,1.0189960223994454,1.618207378793306,1.86950472299929,0.20753954567998,0.0159580735235209,0.0673395851205409,0.1978414020819272,2.0273330631684665,1.5959527622258296,1.6094714718275238,0.2601042464928209,0.8076112862792665,0.851537176580722,1.418364180681035,1.6557816535780487,0.2075921842219932,0.0736915852563022,0.0660215997877919
2021-12-01,0.1933964901936846,1.7308301547980278,1.4753820032059508,1.5231816746067386,0.2645727367953618,1.0401089714857648,1.1680986528321187,1.5133053467318538,1.6244054882867376,0.217504203570007,0.034846488745643,0.0622765489859222,0.2033958751339426,2.107183459157179,1.6951899287162355,1.966921434701644,0.2670437638080454,1.2164049288209338,1.6718161349047769,1.9959891303216863,2.0546704735865005,0.2324278808296842,0.0846539259117768,0.0727698402405945,0.1274967481330087,2.352571777117892,1.9486924363410232,1.8630976839609623,0.1817906799659745,1.0800298468752842,1.0189960223994454,1.618207378793306,1.86950472299929,0.20753954567998,0.0159580735235209,0.0673395851205409
2022-01-01,0.2606332599707315,2.053889166410004,1.778096373700091,1.6176347951955785,0.2160303543965103,1.153339673965549,1.2238379334430496,1.7424657796996739,1.8939165558159288,0.2169994580780256,0.1060690229820977,0.1122587084844548,0.1933964901936846,1.7308301547980278,1.4753820032059508,1.5231816746067386,0.2645727367953618,1.0401089714857648,1.1680986528321187,1.5133053467318538,1.6244054882867376,0.217504203570007,0.034846488745643,0.0622765489859222,0.2033958751339426,2.107183459157179,1.6951899287162355,1.966921434701644,0.2670437638080454,1.2164049288209338,1.6718161349047769,1.9959891303216863,2.0546704735865005,0.2324278808296842,0.0846539259117768,0.0727698402405945
2022-02-01,0.2397530187083383,2.4410251570690726,2.114385362388424,2.1447551939894325,0.1189698799709475,1.4017204724407932,1.8882044911220552,2.4120146032970045,2.4558857332472535,0.261823202001671,0.0846550622304072,0.1215825605195544,0.2606332599707315,2.053889166410004,1.778096373700091,1.6176347951955785,0.2160303543965103,1.153339673965549,1.2238379334430496,1.7424657796996739,1.8939165558159288,0.2169994580780256,0.1060690229820977,0.1122587084844548,0.1933964901936846,1.7308301547980278,1.4753820032059508,1.5231816746067386,0.2645727367953618,1.0401089714857648,1.1680986528321187,1.5133053467318538,1.6244054882867376,0.217504203570007,0.034846488745643,0.0622765489859222
2022-03-01,0.1574967968431444,2.36004982803734,2.0779131461849,2.0476186084775794,0.0947199204138478,1.380222199951529,1.5883879367936808,2.1065707190282827,2.233817425513,0.2249289144585064,-0.0373429783082173,0.0584996870168312,0.2397530187083383,2.4410251570690726,2.114385362388424,2.1447551939894325,0.1189698799709475,1.4017204724407932,1.8882044911220552,2.4120146032970045,2.4558857332472535,0.261823202001671,0.0846550622304072,0.1215825605195544,0.2606332599707315,2.053889166410004,1.778096373700091,1.6176347951955785,0.2160303543965103,1.153339673965549,1.2238379334430496,1.7424657796996739,1.8939165558159288,0.2169994580780256,0.1060690229820977,0.1122587084844548
2022-04-01,0.1920646099973453,2.440706527932118,2.1202177674239415,2.138220938539976,0.056162789407093,1.4196702745310965,1.933588647097012,2.2726202172731447,2.3358241171171894,0.2688444229472288,0.0022850576131148,0.1216798022508838,0.1574967968431444,2.36004982803734,2.0779131461849,2.0476186084775794,0.0947199204138478,1.380222199951529,1.5883879367936808,2.1065707190282827,2.233817425513,0.2249289144585064,-0.0373429783082173,0.0584996870168312,0.2397530187083383,2.4410251570690726,2.114385362388424,2.1447551939894325,0.1189698799709475,1.4017204724407932,1.8882044911220552,2.4120146032970045,2.4558857332472535,0.261823202001671,0.0846550622304072,0.1215825605195544
