_date_,FAG1F,FAG2F,FAG3F,FAG4F,FAG5F,FCON1F,FCON2F,FCON3F,FCON4F,FCON5F,FCP1F,FCP2F,FCP3F,FCP4F,FCP5F,FCP6F,FCP7F,FCPU1F,FCPU2F,FCPU3F,FEXP1F,FEXP2F,FEXP3F,FEXP4F,FEXP5F,FIMP1F,FIMP2F,FIMP3F,FIMP4F,FIMPU1F,FIMPU2F,FIMPU3F,FIMPU4F,FIND1F,FIND2F,FIND3F,FIND4F,FIND5F,FIND6F,FINV1F,FINV2F,FINV3F,FINV4F,FINV5F,FSER1F,FSER2F,FSER3F,FSER4F,FSER5F,FSER6F,f202004,f202003,fvirus
2012-07-01,-0.672401,-3.840612,-0.705842,0.020707,-0.780332,-7.880428,0.977485,0.269976,0.341755,-0.37162,-6.141373,1.689367,1.492833,0.399802,-1.514595,-0.711636,0.46617,-7.303016,2.092447,-1.189719,-0.349487,0.037008,-0.150503,0.249237,-0.3363,-2.649325,0.89294,0.774117,1.254024,-2.149172,2.086056,-2.741666,1.5945,-5.670014,-0.158309,1.585836,0.180235,0.208559,-0.881579,-4.149092,-1.378692,0.490419,-0.670783,-0.254972,-3.854875,-3.661085,-0.690106,-0.479909,-0.897026,-0.75585,0,0,0.0
2012-08-01,-0.125137,-4.209856,-0.843283,0.407692,0.039811,-7.769483,0.283966,-0.289491,-0.466329,0.748425,-6.042932,2.192174,1.192073,0.428622,-1.582244,-0.711013,1.088355,-7.152854,1.678951,-1.638542,-0.139559,0.156899,0.082279,-0.037029,-0.123697,-2.191967,1.107226,-0.008913,0.300158,-4.080419,3.648813,-3.080094,-1.148495,-5.559147,0.216008,2.05158,0.847588,0.449801,-1.076664,-4.13397,-2.026438,-0.560738,-0.462767,0.532056,-3.59012,-3.608886,-0.649332,-0.756746,-1.090304,-0.573061,0,0,0.0
2012-09-01,1.122744,-4.875101,-0.145438,-0.26417,-0.002883,-8.645101,-0.371216,0.284527,-0.480747,0.766847,-7.349496,3.039978,0.794406,0.996545,-1.747669,-1.680861,0.238039,-7.242853,1.330659,-2.141971,-0.247972,-0.221285,-0.164263,0.619373,-0.080418,-2.88141,1.603119,-0.786507,0.045943,-5.148825,4.626221,0.73924,-0.690651,-5.750655,0.272174,2.124231,0.223136,1.204889,-0.475034,-4.681908,-2.053528,-0.069875,-1.602855,0.266702,-4.135293,-4.309902,-1.154637,-0.731118,-0.741054,-0.702534,0,0,0.0
2012-10-01,1.786691,-4.711726,0.340341,-0.483621,-0.289062,-9.172874,-1.490549,0.157112,0.219195,1.586062,-7.647773,3.485714,0.66997,0.89424,-0.671745,-1.50021,1.598173,-6.711407,1.009492,-2.329461,-0.248639,-0.114689,0.115662,-0.276114,-0.211299,-3.354342,1.625522,0.149501,0.308594,-4.199091,3.769859,1.686106,0.520541,-5.633656,-0.049161,2.122866,-0.614423,1.140491,-0.704755,-4.602669,-1.341934,-0.832023,-1.01188,1.281524,-4.144508,-4.29836,-1.228788,-0.124985,-0.860671,-0.062766,0,0,0.0
2012-11-01,2.353131,-5.154575,0.858653,-1.162993,-0.773106,-9.464368,-1.537229,0.438292,1.861176,0.28597,-8.257547,3.453353,0.92002,-0.341693,0.05689,-1.710242,1.224014,-6.420102,0.91255,-2.289112,-0.561512,-0.288965,-0.358087,0.503823,-0.292959,-3.519952,1.301657,0.526206,0.602406,-3.030816,2.496609,0.71654,0.327919,-5.781322,-0.04864,1.693554,0.050296,0.195099,-0.749709,-4.753596,-1.437223,-1.38667,-0.996136,0.354166,-4.343627,-4.583479,-0.866805,0.360387,-0.609086,-0.182515,0,0,0.0
2012-12-01,3.011247,-5.675137,1.396994,-1.485417,0.054694,-8.889116,-1.929286,0.190694,1.977786,0.665966,-8.610306,3.386284,0.367576,0.263621,-0.993585,-2.427467,0.984936,-6.121889,0.677005,-2.24765,-0.598419,-0.380273,-0.041039,0.222902,-0.408349,-3.44351,1.293408,-0.25381,-0.049632,-2.458567,1.792281,0.412189,0.056623,-5.275543,0.469305,2.007333,0.495652,0.163669,-0.967179,-3.84441,-1.188532,-0.985063,-1.559853,0.518182,-4.125092,-4.279034,-1.032913,0.16093,-0.231026,-0.205642,0,0,0.0
2013-01-01,3.057519,-5.798259,1.695219,-1.816481,0.063595,-8.943563,-1.445894,0.91147,2.778767,-0.15437,-8.904681,2.805335,0.694479,-0.431529,-1.35253,-3.138178,1.335624,-6.067788,-1.521675,-1.568279,-0.699053,-0.036341,-0.451111,-0.1754,-0.485799,-2.709219,0.505266,0.95387,0.638272,1.516388,2.80772,2.963647,-1.373435,-4.930231,0.798102,1.983186,-0.186608,0.663187,-0.997382,-3.25006,-0.711828,-2.02487,-0.043373,1.622168,-4.224818,-4.372351,-0.963031,0.009182,-0.212919,-0.094707,0,0,0.0
2013-02-01,2.505707,-5.434029,1.586488,-1.737708,-0.529814,-8.882184,-1.738874,1.274318,2.417455,1.292669,-8.373058,2.10803,1.261446,-1.093004,-0.588081,-3.941486,1.460064,-5.703689,-4.281284,-0.588181,-0.548502,0.033689,-0.145441,0.245405,-0.502678,-2.583174,0.481891,0.512671,0.071915,4.137975,4.554948,0.453094,2.886793,-4.504114,0.742736,1.672413,-0.337558,0.160368,-1.315709,-2.761834,-0.479601,-0.572311,-0.623156,-0.20908,-4.228862,-4.363589,-0.78762,0.121391,-0.271669,-0.035572,0,0,0.0
2013-03-01,1.557946,-4.217324,1.463119,-1.067075,-0.37792,-8.914512,-1.438136,1.282585,3.120769,1.480036,-7.108592,1.73567,1.778724,-0.335504,0.489916,-2.924949,1.549222,-5.462624,-6.5557,0.685726,-0.349582,0.096891,0.009501,0.261146,-0.538315,-2.340683,0.462478,-0.846813,-0.787727,6.505037,6.553824,-2.506888,-1.156966,-4.220573,0.752216,1.393561,-0.255067,0.741977,-1.06673,-1.861685,-0.016839,-0.638687,0.277356,0.323701,-4.108707,-4.4262,-1.029662,0.269855,-0.435078,-0.378013,0,0,0.0
2013-04-01,1.111252,-3.308114,1.592142,-0.899595,0.512866,-8.402062,-1.820523,0.832946,3.099431,1.512787,-5.912961,0.899245,2.352247,0.121313,1.113499,-2.060618,1.021185,-5.386479,-6.921433,1.109651,0.079058,0.879125,0.322341,-0.574123,-0.59734,-1.831659,-0.211409,1.629851,0.216778,5.195738,7.682674,-0.504751,0.157889,-3.86043,0.943871,0.993026,-0.118474,-0.053535,-1.397632,-1.263488,-0.042591,-1.08102,1.17178,0.198662,-3.684571,-4.281981,-0.446275,0.090012,-0.780258,0.339728,0,0,0.0
2013-05-01,1.496362,-2.645467,1.732376,-0.784423,1.537329,-8.09132,-2.213824,0.329985,2.825695,1.374336,-5.384152,0.720447,2.566676,0.966626,0.815143,-1.582405,0.80105,-5.268044,-6.796092,1.28102,0.433477,0.697522,0.536837,0.61828,-0.472488,-0.852409,-0.350609,1.207536,0.034267,5.244134,7.546848,-0.385381,-0.026054,-3.589518,1.234591,0.890749,0.724284,-0.468059,-1.308633,-0.689345,-0.704918,0.497388,-1.051791,-1.710265,-2.936471,-4.11736,0.12918,0.026893,-0.650882,0.006131,0,0,0.0
2013-06-01,1.584594,-2.426403,1.436472,-0.800029,1.538231,-7.510433,-2.457216,0.467631,2.9309,1.191758,-5.101378,0.409352,2.122053,1.611597,1.392772,-2.264393,0.41472,-5.12175,-6.740627,1.52812,0.613584,0.320608,1.161245,0.494507,-0.572639,-0.275094,-0.172704,-0.947445,-0.609045,5.347991,7.223707,-0.073358,0.039,-3.147163,1.831243,0.858614,0.647285,0.425004,-0.259339,-0.516496,-1.374969,-0.907058,-0.421633,-0.118149,-2.158547,-3.473642,-0.043797,-0.811967,-0.041846,0.077806,0,0,0.0
2013-07-01,1.663531,-2.130304,0.938675,-1.106335,0.640134,-7.255669,-2.693937,0.431607,3.035354,1.979869,-4.889696,0.102194,2.609633,0.924742,2.275448,-2.095439,-0.443269,-4.576569,-6.855225,1.495086,0.092079,-0.220557,0.354117,0.746826,-0.722733,-1.221667,0.005094,-0.604514,-0.180077,7.245284,5.678285,2.561618,-1.446594,-2.615656,1.476576,0.906456,-0.336468,1.5967,-0.074857,0.105021,-0.771313,-1.89155,1.525809,0.94879,-1.812484,-2.745328,-0.278479,-0.668235,-0.290893,-0.062567,0,0,0.0
2013-08-01,0.924423,-1.815998,0.349401,-1.293393,-0.310754,-7.324602,-2.753158,0.58828,4.217474,1.935691,-4.327317,-0.377865,2.732267,1.319317,2.788109,-2.101638,-1.499758,-4.379824,-6.925511,1.621872,-0.120947,-0.308479,0.151206,0.222697,-0.91873,-1.635377,0.056631,-0.163195,0.357555,9.355206,3.880644,2.729571,1.303936,-2.134758,1.175105,0.45108,-0.791847,0.412223,-0.807836,1.002911,0.790561,0.023081,1.376864,-0.737357,-1.588285,-2.187109,0.014523,-0.526862,-0.099668,-0.112199,0,0,0.0
2013-09-01,-0.503702,-0.803264,-0.363599,-0.79086,-0.139649,-6.757276,-3.124164,0.127803,3.832829,1.886837,-2.627114,-1.570186,3.379376,0.519662,3.083036,-1.237763,-0.199944,-4.146903,-6.886515,1.953285,-0.192326,0.206137,-0.19149,-0.211982,-1.006708,-1.257991,-0.233613,0.209584,0.831611,10.472894,2.717148,-1.150607,0.766051,-1.578054,1.291711,0.22104,-0.083581,-0.333285,-1.089489,1.549558,0.960308,0.473056,1.181675,-1.494199,-1.180567,-1.756203,0.536929,-0.745418,-0.223356,-0.183808,0,0,0.0
2013-10-01,-1.655879,-0.136127,-0.305492,-0.761508,0.246388,-6.958721,-3.810987,0.124365,3.563286,1.253863,-1.42709,-2.307257,3.500366,0.528164,2.124902,-1.608192,-1.083903,-4.103856,-6.49155,2.615578,0.042471,0.099017,-0.023073,0.445005,-0.676948,-0.582607,-0.464334,0.349523,0.639104,9.507271,3.425145,-2.077399,-0.420764,-1.236897,1.591912,0.11013,-0.059153,-0.380186,-1.086442,1.817658,0.72747,0.238292,1.256833,-1.055815,-0.726549,-1.563084,0.883862,-1.52181,-0.274941,-0.229181,0,0,0.0
2013-11-01,-2.380309,0.946672,0.081409,-0.33738,1.288692,-5.864357,-3.938671,0.001292,2.47955,1.807964,0.162166,-2.746471,3.11911,1.780637,1.262461,-1.343532,-0.361098,-3.853268,-6.147024,3.282276,0.116484,-0.287289,-0.047814,0.384814,-0.12808,-0.105403,-0.21911,0.034599,0.04026,8.364243,4.54437,-1.094032,-0.261282,-0.773219,1.679144,0.353226,-0.703055,0.630348,-1.088914,2.306304,0.836837,0.277376,1.503101,-0.525503,-0.331181,-1.37332,0.997902,-2.263698,-0.430684,-0.459081,0,0,0.0
2013-12-01,-2.237615,1.024452,0.397208,-0.56773,1.308203,-5.536624,-3.947693,0.391789,2.169001,2.543038,0.775534,-2.744651,3.14236,1.701097,1.618835,-0.585161,-0.467446,-3.910015,-5.657582,3.837044,0.148859,-0.119832,-0.449247,-0.402248,0.008089,0.152732,-0.160128,0.177192,-0.184345,7.496299,4.674825,-0.743856,0.011891,-0.662054,1.553233,0.166965,-0.249248,-0.087708,-1.786305,2.756535,1.994554,0.40344,2.394295,-0.426636,-0.029637,-1.140823,1.053711,-2.462792,-0.735302,-0.553748,0,0,0.0
2014-01-01,-2.159902,1.015153,0.248056,-0.677361,1.155946,-4.188333,-3.699333,-0.35057,1.041674,3.248283,1.378937,-2.425605,2.469594,2.401646,2.170006,-0.08262,-0.685963,-2.909557,-3.491934,3.02032,0.329392,0.105574,-0.362483,-0.250419,0.062357,0.20973,-0.108119,0.317343,-0.273569,5.076948,2.615165,-0.995031,0.08624,-0.237604,1.347724,-0.104728,0.16271,0.081431,-1.081754,3.095962,2.393344,1.104573,2.265254,-1.383872,0.330018,-0.712254,1.100955,-2.525429,-0.88365,-0.673164,0,0,0.0
2014-02-01,-2.02384,0.755922,-0.045658,-0.861958,0.804343,-3.270274,-4.107371,-1.069617,0.946684,2.743198,1.605896,-2.376851,2.196747,2.214539,2.668058,0.36449,-0.490543,-1.843156,-1.505591,1.754608,0.568828,0.147847,0.15691,-0.171615,0.100509,0.81198,-0.446948,0.530288,-0.174441,2.378126,0.758379,-1.074815,-0.051923,0.094363,1.529085,-0.301309,-0.2739,0.740165,-0.891825,3.110783,1.736469,1.659856,1.109209,-2.368292,0.526163,-0.412137,1.088278,-2.692248,-0.946094,-0.524355,0,0,0.0
2014-03-01,-2.414944,1.206673,0.006495,-0.603297,0.77,-2.410387,-5.058993,-1.725463,1.091751,2.595864,1.800401,-2.646083,1.795892,1.645048,2.296195,-0.208376,-0.408912,-0.479476,0.118852,0.226921,0.389257,-0.229832,0.142414,0.178476,0.501343,1.66505,-0.769062,1.061787,-0.03108,0.173764,-0.691771,-0.402214,-0.314836,0.242717,1.502307,-0.748626,0.164298,-0.223315,-0.913823,2.729369,1.198118,0.918524,0.958605,-1.31198,0.734792,0.033327,1.394608,-2.865507,-0.764841,-0.134667,0,0,0.0
2014-04-01,-2.86883,0.957324,-0.236419,-0.208135,0.035533,-2.007489,-5.514413,-1.772553,1.436083,3.207395,2.40443,-2.628479,1.68986,1.242758,2.117066,-0.689752,0.180013,-0.135446,-0.0719,0.270417,0.173081,-0.457588,-0.217781,0.068467,0.332973,1.540719,-0.450112,-0.584092,-0.849739,-0.079964,-0.385769,0.038678,0.029204,0.742498,1.621779,-0.549057,0.184751,0.460956,-0.640347,2.937618,0.766335,0.006301,1.245071,-0.846127,1.011832,0.084418,1.478845,-2.638279,-0.513411,-0.394322,0,0,0.0
2014-05-01,-3.756829,1.010394,-0.313318,0.349529,-0.338793,-1.767732,-5.551725,-1.687525,1.976512,3.625397,2.999504,-2.801595,1.468991,1.045366,1.900749,-0.917071,0.15587,0.072323,-0.135573,0.294545,-0.03452,-0.354587,-0.592566,-0.257536,0.372776,1.290455,-0.386354,-0.59331,-0.801192,-0.065332,-0.387098,-0.001807,-0.023732,1.273454,1.453563,-0.453055,-0.419879,1.063868,-0.640596,3.174777,1.475017,0.270172,1.175536,-0.863947,1.135385,0.526222,1.111063,-2.713478,-0.272386,-0.25396,0,0,0.0
2014-06-01,-4.174546,0.600533,-0.24091,0.366026,-0.574085,-1.869673,-5.70143,-1.370148,1.181712,2.986472,3.28104,-2.661199,1.053365,1.389459,1.406848,-0.783249,0.088181,0.140776,-0.130337,0.329731,-0.058029,-0.381498,-0.558042,-0.354242,0.130701,0.717585,-0.545069,0.598986,-0.331004,-0.02294,-0.383934,0.086778,-0.046475,1.608375,0.706152,-0.585615,-0.613625,0.116498,-1.314908,2.692727,1.084329,0.917242,-0.019286,-1.16934,1.209775,0.895154,0.988372,-2.334112,-0.670996,-0.207429,0,0,0.0
2014-07-01,-4.599502,0.815024,0.272749,0.521588,-0.101017,-1.314871,-5.224685,-0.895164,1.307122,2.029266,3.230352,-2.952534,0.413698,1.440411,1.232464,-0.59822,0.842456,0.135049,-0.107607,0.336605,0.244269,0.42532,-0.002054,-0.905495,0.210189,1.635531,-0.830882,0.579689,-0.330781,-0.023755,-0.391253,0.019284,0.065659,1.740372,0.893831,-0.830346,-0.129638,-0.575264,-1.120343,2.076017,1.32479,0.591932,-0.219877,-0.783606,1.177922,1.006027,1.380139,-2.444761,-0.436027,0.010625,0,0,0.0
2014-08-01,-4.585734,0.524245,0.41775,0.556565,-0.074406,-0.779028,-5.012334,-0.660621,0.682174,1.296885,2.716976,-3.103504,-0.498447,1.33035,1.084455,-0.714836,0.950143,0.035494,-0.044742,0.339785,0.333646,0.220695,0.027052,0.391152,0.429845,1.68612,-0.834736,0.136457,-0.945062,-0.071051,-0.350183,-0.121416,-0.002659,1.787759,0.797356,-0.998847,-0.425255,0.33751,-0.393144,1.32071,0.546929,-0.199492,-0.330398,-0.452104,1.377843,1.080665,1.307399,-2.439011,-0.548409,-0.096655,0,0,0.0
2014-09-01,-4.046456,0.743124,0.719984,0.477102,0.081324,0.017047,-4.188502,-0.648619,0.394109,1.52733,2.593831,-3.302284,-0.55261,0.496905,1.127537,-0.309576,1.068372,-0.016812,0.078186,0.445736,0.673742,0.364081,0.736181,-0.607279,0.347256,1.941154,-0.803828,0.000463,-1.108583,-0.14419,-0.298577,-0.01612,-0.071547,1.806219,0.528777,-1.060011,-0.482703,-0.231189,-1.04256,1.510096,0.400119,-0.289338,-0.594852,-0.236339,1.542288,1.060272,1.334569,-2.53918,-0.606672,-0.013173,0,0,0.0
2014-10-01,-3.662995,0.635703,0.064716,0.759744,-0.046386,0.356318,-3.895293,-0.615349,-0.11932,1.691931,2.566461,-3.360473,-0.256843,0.05777,0.81646,-0.20156,0.54321,-0.391088,0.030417,0.053413,0.568185,0.52413,0.285694,-0.159628,0.275661,1.747945,-0.894605,0.531619,-0.897612,-0.176121,-0.273443,0.040805,0.028784,1.635851,0.440337,-1.075508,0.152169,-0.09829,-0.974919,1.725963,0.505282,-1.226455,0.270469,0.297153,1.595163,1.182122,1.241597,-2.475555,-0.687809,-0.360041,0,0,0.0
2014-11-01,-2.832141,0.39298,-0.344896,0.55752,-0.435956,0.053617,-3.452906,-0.446683,-0.569266,2.038691,2.877696,-3.087985,-0.314562,0.503308,0.566345,-0.418929,0.79629,-0.607204,-0.046516,-0.222867,0.755303,0.398217,0.994489,-0.022154,0.142966,1.677309,-0.77424,-0.227185,-1.104451,-0.198429,-0.281934,-0.038428,0.008776,1.772022,0.977893,-1.027467,0.735972,-0.29776,-1.130674,1.955337,0.668894,-0.426815,-0.562985,-0.623011,1.654995,1.447871,1.229226,-2.663779,-0.587805,-0.029367,0,0,0.0
2014-12-01,-3.060793,0.346204,-0.825747,0.554243,-0.635428,-0.020648,-3.385186,-0.44326,-0.307343,1.431046,2.543864,-3.240232,-0.865102,0.439522,0.265228,-1.077625,0.245391,-0.716735,-0.123105,-0.310358,0.598781,0.487307,0.858799,-0.149827,-0.120451,1.259099,-0.774229,-0.345932,-0.858739,-0.193717,-0.300884,0.06,-0.074367,1.68451,1.136388,-1.032161,-0.209358,0.996573,-0.336368,1.748466,0.228163,-0.257341,-1.541475,-0.833066,1.787322,1.667629,1.366082,-2.533883,-0.520792,0.005326,0,0,0.0
2015-01-01,-2.194364,0.567511,0.145646,0.112093,0.407028,-0.139353,-3.865087,-0.573358,-0.744277,1.232893,2.307544,-3.739007,-1.278513,-0.278057,-0.461081,-1.401876,-0.050218,-0.622999,0.311034,0.034028,0.278673,-0.130655,0.604935,0.672537,-0.127686,0.251132,-0.344281,-0.611237,-0.892457,0.045833,-0.602767,0.528474,-0.217217,1.755216,0.968697,-1.2623,-0.815225,0.502642,-1.096069,1.263957,-0.836884,-1.250785,-1.726215,-0.335157,1.894255,2.024452,1.22215,-2.408386,-0.188343,0.082965,0,0,0.0
2015-02-01,-1.536374,1.211286,0.936296,0.249481,1.964341,0.051054,-3.802707,-0.555541,-1.088865,0.362974,2.376897,-4.358485,-1.239012,-0.801519,-1.142031,-1.595762,-0.36,-0.217086,0.552869,0.278365,0.140905,-0.060731,0.341035,-0.302472,-0.236407,0.185531,-0.49054,0.048743,-0.391049,-0.018259,-0.693161,-0.079957,0.535373,1.728899,0.860422,-1.246099,0.214775,-0.076831,-1.266758,1.304869,-1.315504,-1.839058,-1.877427,0.182186,2.013471,2.301415,1.182739,-2.150663,-0.335558,0.102168,0,0,0.0
2015-03-01,-0.531105,0.964668,0.961646,-0.194488,1.909104,0.421151,-4.037935,-0.442945,-1.623075,0.068546,3.555385,-4.510405,-0.706407,-1.214405,-0.90084,-1.206288,0.057121,0.273558,0.661593,0.412004,0.366849,0.954539,0.261481,-0.940635,-0.605615,0.194035,-0.617556,0.630421,-0.150863,-0.141282,-0.637031,-0.521689,-0.309918,2.724378,1.085419,-1.099586,0.636225,0.166859,-1.330663,1.883267,-0.703296,-2.506783,-1.000638,1.050557,2.094768,2.23194,1.437212,-2.056578,-0.365283,0.128632,0,0,0.0
2015-04-01,-0.33974,0.721684,0.470354,-0.595331,1.309934,0.828706,-4.022766,-0.405531,-1.103874,-0.413949,3.810949,-4.179577,-1.604774,0.209626,-0.789024,-1.207267,-0.823226,0.842818,0.54838,0.607685,0.806061,0.847239,1.080624,0.216875,-0.313246,0.821093,-0.631829,-0.038327,-0.400519,-0.384952,-0.279525,0.078705,-0.053191,3.229313,0.622302,-1.313166,0.022696,0.478956,-0.778279,2.036597,0.62285,-1.658631,-0.808068,0.623211,2.300477,2.409974,1.37223,-2.265751,-0.236349,-0.004067,0,0,0.0
2015-05-01,0.113756,0.384667,0.08902,-0.937638,1.12384,1.236252,-4.203561,-0.296436,-1.02174,-0.009044,4.151457,-3.711283,-1.942117,0.238825,-0.176659,-0.525943,0.212711,0.929183,0.519591,0.646119,0.833568,0.262752,1.384404,0.469014,-0.307508,0.542151,-0.508423,-0.226924,-0.50356,-0.3232,-0.246737,0.066852,0.057169,3.64242,0.321615,-1.620543,-0.031312,-0.17869,-0.758617,2.436026,1.244447,-1.004948,-0.814992,-0.150529,2.485475,2.504012,1.304037,-2.200161,-0.319738,0.16856,0,0,0.0
2015-06-01,0.291791,0.635191,-0.13439,-0.809403,1.244307,1.171559,-4.20403,-0.433164,-0.789536,0.301982,3.782873,-3.71307,-1.457013,-0.946839,-0.299401,-0.288782,-0.395647,0.709996,0.381254,0.334353,0.622305,0.501959,0.834701,-0.447274,-0.183368,0.890678,-0.642026,0.382556,-0.192792,-0.256673,-0.275834,0.032063,-0.04147,3.669061,0.284732,-1.69853,0.316645,0.416444,0.037241,2.844712,1.449361,-1.391228,0.04295,-0.202782,2.431723,2.600293,1.180934,-2.033665,-0.179454,0.018017,0,0,0.0
2015-07-01,0.346735,0.552352,-0.503627,-0.532171,1.239716,0.958114,-3.941933,-0.625072,-0.936395,-0.077533,4.596066,-3.330005,-0.866009,-0.56001,-0.791952,0.377714,0.099993,0.436884,0.226726,0.037267,0.710758,0.721939,0.724997,-0.279308,-0.210095,1.096231,-0.724673,0.546429,-0.274232,-0.125867,-0.363662,0.24467,-0.091707,3.839485,0.157093,-1.521913,-0.056566,0.260153,-0.739511,3.234799,0.050528,-0.69639,-1.088362,-1.138546,2.555294,2.568921,1.165917,-1.725556,-0.294877,0.100116,0,0,0.0
2015-08-01,0.457321,0.62463,-0.561957,-0.123587,2.229637,1.012656,-3.658228,-0.934615,-1.294292,-0.655333,5.251571,-3.495275,-0.283958,-0.423141,-0.931342,0.340353,0.659156,0.277374,0.119611,-0.146642,0.641205,0.121392,0.893299,0.527163,0.233314,1.387922,-0.617166,-0.188137,-0.879634,0.02959,-0.485145,0.217305,0.087201,3.668158,0.120583,-1.740098,0.143552,-0.177013,-0.72944,2.745008,-1.226306,-0.398907,-2.485243,-1.152807,2.555441,2.570321,1.322646,-1.710248,-0.024029,0.019852,0,0,0.0
2015-09-01,0.802368,0.509229,-0.329137,-0.315178,2.773348,1.1917,-3.839133,-1.251797,-1.209008,-1.431203,5.305736,-3.529877,-0.943491,0.730458,-0.837967,-0.340316,0.683825,0.273768,0.116067,-0.098111,0.435873,0.061095,0.616171,-0.31173,0.138099,1.100689,-0.618922,0.0766,-0.988699,0.119891,-0.568311,-0.011102,0.01449,3.437403,0.346708,-1.795512,-0.041566,0.415825,-0.575768,2.210584,-2.005587,-2.074687,-1.641707,0.464923,2.655428,2.702581,1.033013,-1.704044,0.112508,-0.040311,0,0,0.0
2015-10-01,1.496428,0.463904,-0.066557,-0.806308,2.104445,1.032581,-4.084437,-1.336223,-1.217876,-1.301406,5.036378,-3.663565,-1.495684,0.604659,-0.276758,-0.849988,0.71635,0.328175,0.07368,-0.124882,0.246739,0.141407,-0.009349,-0.062838,0.235001,0.455405,-0.103799,-0.188708,-1.167677,0.116685,-0.557394,0.013923,-0.06272,3.291371,0.414726,-1.970126,0.001422,0.194432,-0.687825,2.194435,-1.411836,-2.12226,-1.270631,0.56641,2.601491,2.735414,1.009678,-1.70085,0.179182,0.246,0,0,0.0
2015-11-01,0.984414,0.529018,-0.307616,-0.678126,1.371595,1.45546,-4.506652,-1.603549,-1.013496,-1.53307,4.767374,-3.901873,-1.117421,-0.481425,-0.07183,-0.873012,-0.049688,0.267881,-0.017959,-0.355763,0.501147,0.343456,0.352913,-0.458893,-0.019098,0.708804,-0.506263,0.456762,-0.479382,0.107755,-0.550973,0.062825,0.001787,3.093403,0.289785,-1.818643,0.031954,0.267164,-1.026858,2.424947,-1.413329,-1.51618,-1.878583,-0.207244,2.548854,2.618885,1.017035,-1.303896,-0.030743,0.156077,0,0,0.0
2015-12-01,0.706672,0.307774,-0.55485,-0.717051,0.816865,1.545915,-4.299299,-1.653348,-0.98624,-1.25326,5.126483,-3.698923,-1.033118,-0.194988,-0.013897,-0.634962,-0.000984,0.160075,-0.099985,-0.606077,0.606158,0.385782,0.290112,-0.087386,-0.050852,0.884967,-0.611141,0.819819,-0.250263,0.090063,-0.54574,-0.026834,0.017694,3.116539,0.306074,-1.749958,0.383611,0.212555,-0.940539,2.131283,-1.752858,-1.578245,-2.174558,-0.014723,2.586329,2.618588,1.054752,-1.305063,0.105437,0.059178,0,0,0.0
2016-01-01,-0.122357,0.334505,-1.253748,-0.394589,0.386498,1.128869,-4.386898,-1.658477,-0.395622,-1.57963,5.68731,-3.487647,-0.859598,0.078719,0.491181,-0.654912,0.782851,-0.308164,-0.177765,-0.607234,0.765367,0.257973,0.573412,-0.04348,0.215173,1.43422,-0.532722,-0.075392,-1.018414,-0.171865,-0.418569,-0.338118,0.137952,2.861445,0.14055,-1.761992,0.455698,0.634119,-0.798833,2.007701,-1.755035,-1.942432,-1.962942,0.738434,2.423302,2.571267,0.667302,-1.317274,0.160616,-0.462252,0,0,0.0
2016-02-01,-1.121128,0.265245,-1.704618,-0.273543,-0.157555,1.080736,-4.609434,-1.69073,-0.263948,-0.789595,5.760419,-3.37333,-0.965091,0.169417,0.469449,-0.497654,0.634996,-0.864517,-0.087919,-0.5557,0.769825,0.252463,0.313201,-0.207772,0.442083,0.986401,-0.022868,0.129835,-1.125015,-0.847461,-0.002109,-0.902528,0.194248,2.905451,0.07633,-1.814398,0.275843,1.007633,-0.952369,2.072214,-0.791838,-1.859716,-1.257328,1.140419,2.272054,2.458198,0.557246,-1.056,-0.182332,-0.209465,0,0,0.0
2016-03-01,-1.618413,0.479887,-1.709967,-0.16345,0.285197,0.229833,-5.378664,-1.799039,-0.445058,-0.801652,4.842773,-3.090945,-1.884189,1.184828,-0.301161,-0.52663,0.215663,-1.395199,-0.109368,-0.604105,0.5672,-0.320185,-0.080684,0.343494,0.670364,0.598467,0.23917,0.230692,-1.101695,-1.376097,0.367703,-0.438359,-0.414766,2.331526,-0.34594,-2.145839,-0.161681,1.440394,-0.909675,1.930203,0.01899,-1.05865,-1.422202,0.670711,2.067353,2.281938,0.372255,-0.577151,-0.451445,-0.751276,0,0,0.0
2016-04-01,-1.8102,0.815387,-1.486117,0.278704,1.420289,-0.296373,-5.329054,-1.610506,-0.935753,-0.479455,4.561945,-3.4496,-1.307919,-0.335681,-0.871812,0.077314,1.412329,-1.624932,-0.080179,-0.821878,0.579917,-0.02134,-0.055627,-0.776038,0.566049,0.455627,0.281164,0.570547,-1.051881,-1.679765,0.509845,0.212171,0.113521,2.458219,-0.190106,-2.346171,0.557205,0.441988,-1.379982,1.986886,-0.347469,-0.993051,-1.826104,0.05407,2.022638,2.273947,0.394903,-0.651974,-0.531393,-0.36955,0,0,0.0
